Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,7/1/2015,2,kVAh,36.72,38.16,38.16,36.72,37.2,36.96,36.96,36.48,36.48,36,36.96,37.68,39.12,37.92,36.24,37.44,37.68,96,112.8,171.36,201.12,239.52,238.8,242.4,241.44,239.76,238.08,240,263.28,279.12,243.12,243.12,243.36,240.24,238.08,237.84,238.32,239.52,238.8,235.68,233.04,233.04,233.52,237.36,237.84,237.6,236.88,236.88,236.64,237.36,233.04,234.24,234.48,208.8,188.64,219.36,197.52,183.6,182.88,182.16,186.48,186,193.92,229.44,229.68,207.36,166.56,166.56,166.56,166.56,167.76,168.72,168,167.28,166.56,167.04,167.04,185.76,204.24,166.8,168.72,168.72,165.36,168,167.04,147.36,113.04,112.8,110.4,94.32,55.2,47.28,38.16,36.96,36.72,38.16
6425590009 TOWN OF ANDOVER,7/2/2015,1 kWh,kWh,23.28,23.76,24.24,26.64,25.44,23.52,23.76,23.52,24,23.52,24.24,24.48,26.88,25.44,24.24,24.24,24,69.36,78.24,120.48,177.36,210.48,211.68,212.64,211.68,211.92,212.16,212.4,214.08,214.08,219.84,242.4,221.04,213.84,215.76,213.84,215.04,215.52,214.56,213.6,213.84,213.84,214.08,211.92,210.96,205.2,204.24,205.68,204.96,204.24,204.48,204.48,205.68,209.76,217.68,238.32,211.68,204.24,204.72,159.12,148.56,148.32,142.08,140.64,142.08,140.16,140.64,158.88,176.88,149.04,147.6,147.6,148.08,178.56,171.6,149.76,152.4,152.88,151.68,149.76,147.84,148.32,149.28,148.32,155.52,186,204,192.72,168.48,178.8,142.32,110.16,29.52,23.28,24.24,25.92
6425590009 TOWN OF ANDOVER,7/2/2015,1 Power Factor,Power Factor,62.987013,63.461538,64.33121,66.86747,65.838509,62.820513,62.264151,62.820513,62.111801,62.420382,61.96319,63.75,67.065868,65.030675,63.522013,63.522013,62.893082,68.483412,69.65812,75.262369,81.208791,84.084372,84.321224,84.380952,84.482759,84.336199,84.593301,84.527221,84.071631,84.150943,83.729433,84.377611,84.186472,83.58349,83.627907,83.740602,83.738318,83.612663,83.551402,83.568075,83.505155,83.348924,83.364486,83.538316,83.238636,82.848837,82.701652,82.962246,82.912621,82.782101,82.960078,82.798834,82.882012,83.079848,82.906764,83.445378,82.972719,82.621359,82.896016,78,76.419753,76.108374,75.606641,75.03201,75.126904,74.967908,74.840358,77.608441,82.346369,82.579787,82.329317,82.439678,82.376502,82.943144,83.430572,82.539683,83.006536,82.942708,82.830931,82.758621,82.352941,82.29028,82.384106,82.620321,83.290488,85.540839,86.558045,85.607676,81.533101,82.13892,80.46133,76.627713,64.0625,62.580645,63.522013,65.853659
6425590009 TOWN OF ANDOVER,7/2/2015,2,kVAh,36.96,37.44,37.68,39.84,38.64,37.44,38.16,37.44,38.64,37.68,39.12,38.4,40.08,39.12,38.16,38.16,38.16,101.28,112.32,160.08,218.4,250.32,251.04,252,250.56,251.28,250.8,251.28,254.64,254.4,262.56,287.28,262.56,255.84,258,255.36,256.8,257.76,256.8,255.6,256.08,256.56,256.8,253.68,253.44,247.68,246.96,247.92,247.2,246.72,246.48,246.96,248.16,252.48,262.56,285.6,255.12,247.2,246.96,204,194.4,194.88,187.92,187.44,189.12,186.96,187.92,204.72,214.8,180.48,179.28,179.04,179.76,215.28,205.68,181.44,183.6,184.32,183.12,180.96,179.52,180.24,181.2,179.52,186.72,217.44,235.68,225.12,206.64,217.68,176.88,143.76,46.08,37.2,38.16,39.36
6425590009 TOWN OF ANDOVER,7/3/2015,1 kWh,kWh,25.44,22.32,22.8,22.08,23.28,22.32,22.56,22.8,24,25.2,23.52,22.32,22.32,22.32,21.6,22.56,38.16,111.6,175.92,211.2,208.32,210.24,209.52,209.28,209.76,209.04,209.52,208.8,211.68,212.88,211.44,241.92,226.08,206.64,206.88,205.92,206.4,211.2,210.96,210.96,208.32,209.28,208.08,206.88,210,210.24,210.24,208.08,208.8,208.08,208.08,209.52,236.88,216.24,212.64,210.48,210.24,208.8,186.24,145.68,145.44,144.24,145.2,148.56,147.36,146.88,145.92,146.16,145.44,144.24,147.12,183.6,218.64,210.24,208.8,207.84,209.04,207.6,207.84,208.08,209.28,209.76,206.4,206.16,203.76,204.24,157.92,151.68,152.16,172.32,184.56,155.28,147.84,118.32,22.32,22.56
6425590009 TOWN OF ANDOVER,7/3/2015,1 Power Factor,Power Factor,65.030675,61.184211,61.290323,60.927152,61.392405,60,60.25641,60.509554,62.5,63.253012,61.63522,59.615385,60.38961,60,60,60.25641,72.272727,89.08046,88.956311,87.475149,87.148594,87.250996,87.212787,87.112887,87.225549,87.362086,87.3,87.174349,87.068115,87.131631,87.055336,86.597938,86.900369,86.706949,86.720322,86.754297,86.868687,87.215064,87.202381,86.515748,86.368159,86.507937,86.526946,86.286286,86.547972,86.646884,86.646884,86.354582,86.395233,86.440678,86.613387,85.925197,86.42732,86.055396,86.439024,86.489152,86.390533,86.309524,84.623773,80.397351,80.585106,80.24032,80.559254,80.915033,81.002639,80.738786,80.851064,80.769231,80.8,80.888291,80.235602,82.346609,86.187323,86.390533,86.309524,86.25498,86.152324,85.984095,86.169154,86.268657,85.996055,86.193294,86.519115,86.592742,86.809816,86.748216,84.03576,83.04862,83.2021,83.878505,84.412733,84.135241,83.58209,82.02995,61.589404,61.842105
6425590009 TOWN OF ANDOVER,7/3/2015,2,kVAh,39.12,36.48,37.2,36.24,37.92,37.2,37.44,37.68,38.4,39.84,38.16,37.44,36.96,37.2,36,37.44,52.8,125.28,197.76,241.44,239.04,240.96,240.24,240.24,240.48,239.28,240,239.52,243.12,244.32,242.88,279.36,260.16,238.32,238.56,237.36,237.6,242.16,241.92,243.84,241.2,241.92,240.48,239.76,242.64,242.64,242.64,240.96,241.68,240.72,240.24,243.84,274.08,251.28,246,243.36,243.36,241.92,220.08,181.2,180.48,179.76,180.24,183.6,181.92,181.92,180.48,180.96,180,178.32,183.36,222.96,253.68,243.36,241.92,240.96,242.64,241.44,241.2,241.2,243.36,243.36,238.56,238.08,234.72,235.44,187.92,182.64,182.88,205.44,218.64,184.56,176.88,144.24,36.24,36.48
6425590009 TOWN OF ANDOVER,7/4/2015,1 kWh,kWh,22.56,22.08,22.32,22.32,24.72,24.72,22.8,22.32,22.8,21.84,23.04,21.84,22.8,23.28,25.2,77.28,134.4,144.72,148.32,150.48,194.88,206.88,207.84,213.6,212.88,211.68,210,211.92,212.16,211.2,208.8,208.08,240.48,223.68,210.96,210,210.72,210.24,206.4,201.84,203.76,206.4,206.64,203.28,201.12,202.56,202.56,201.84,202.56,202.08,201.84,201.84,204,204.48,200.16,202.08,201.84,200.64,146.4,139.2,145.92,174.96,152.16,139.92,139.2,139.2,148.56,145.44,144.96,146.64,149.76,113.52,95.04,93.6,115.68,147.6,147.36,148.56,149.76,150,150.48,148.8,147.84,147.36,156.24,181.2,154.08,147.84,146.88,104.16,89.04,87.6,60.96,22.8,21.6,22.32
6425590009 TOWN OF ANDOVER,7/4/2015,1 Power Factor,Power Factor,61.842105,60.927152,62.416107,62,64.779874,64.779874,61.290323,61.589404,61.290323,59.868421,61.146497,60.666667,60.897436,62.580645,64.417178,76.122931,84.848485,85.653409,85.952712,86.126374,88.937568,89.60499,89.648033,89.989889,90.142276,90,90.206186,90.102041,89.746193,89.613035,89.598352,88.923077,89.225289,89.529299,89.693878,89.651639,89.591837,89.662231,89.490114,89.183457,89.462592,88.93485,88.946281,88.691099,88.677249,88.562434,88.748686,88.526316,88.655462,88.631579,88.71308,88.526316,88.912134,88.842544,88.629118,88.538381,88.71308,88.559322,84.254144,83.694084,83.060109,84.570766,84.084881,83.884892,83.694084,83.694084,90.629575,90.990991,91.101056,90.787519,90.566038,89.413989,88.590604,88.036117,89.424861,90.707965,91.097923,90.629575,90.829694,91.240876,91.266376,91.176471,90.98966,91.369048,90.54242,90.419162,91.193182,91.259259,91.343284,88.391039,87.5,87.112172,82.467532,62.091503,61.22449,61.589404
6425590009 TOWN OF ANDOVER,7/4/2015,2,kVAh,36.48,36.24,35.76,36,38.16,38.16,37.2,36.24,37.2,36.48,37.68,36,37.44,37.2,39.12,101.52,158.4,168.96,172.56,174.72,219.12,230.88,231.84,237.36,236.16,235.2,232.8,235.2,236.4,235.68,233.04,234,269.52,249.84,235.2,234.24,235.2,234.48,230.64,226.32,227.76,232.08,232.32,229.2,226.8,228.72,228.24,228,228.48,228,227.52,228,229.44,230.16,225.84,228.24,227.52,226.56,173.76,166.32,175.68,206.88,180.96,166.8,166.32,166.32,163.92,159.84,159.12,161.52,165.36,126.96,107.28,106.32,129.36,162.72,161.76,163.92,164.88,164.4,164.88,163.2,162.48,161.28,172.56,200.4,168.96,162,160.8,117.84,101.76,100.56,73.92,36.72,35.28,36.24
6425590009 TOWN OF ANDOVER,7/5/2015,1 kWh,kWh,21.84,22.08,24.48,24.24,22.56,21.6,22.56,21.84,24.48,22.08,22.08,24,24.72,23.52,22.32,22.32,22.32,21.84,38.4,90.48,186,208.8,214.08,210.96,211.68,211.92,212.16,213.36,212.16,213.12,237.84,241.2,217.2,216.72,215.28,212.16,212.64,216.24,217.92,212.64,210.96,211.44,210.48,213.6,215.52,216.96,234.24,240.48,213.84,216,216.72,213.36,212.4,211.2,213.12,215.04,215.04,214.8,211.2,213.12,213.36,215.28,216.24,214.8,213.6,205.2,204.24,207.12,210.24,213.12,169.68,147.6,146.88,144,145.68,144.48,148.08,147.12,144,144.96,144.72,144.24,162.48,206.16,177.84,153.84,152.16,150.96,151.2,150,146.88,144.24,120.48,62.4,29.52,25.68
6425590009 TOWN OF ANDOVER,7/5/2015,1 Power Factor,Power Factor,61.073826,61.744966,64.968153,64.74359,61.437908,60.402685,61.038961,60.666667,61.445783,60.927152,60.130719,63.291139,64.375,62.820513,60.784314,60.784314,60.38961,59.868421,68.376068,79.535865,84.606987,84.220716,84.389782,84.195402,84.321224,84.659636,84.512428,84.505703,84.110371,83.852691,84.054283,84.312081,84.107807,84.235075,83.675373,83.004695,83.114447,83.503244,83.609576,83.506126,83.002833,83.19169,83.28585,83.568075,83.690587,83.936862,83.633248,83.989941,83.740602,83.72093,84.078212,83.788878,83.648393,83.809524,83.694628,83.816651,83.895131,83.880037,83.809524,83.773585,83.631232,83.910196,84.126984,84.037559,83.883129,83.252191,83.513248,83.543078,83.667622,81.692732,78.121547,76.875,76.5,76.045627,76.160602,76.010101,76.550868,76.33873,75.662043,75.784191,75.65872,75.502513,78.085352,83.155857,86.869871,87.092391,86.849315,86.519945,87.016575,86.926287,86.685552,86.599424,83.946488,76.923077,69.491525,66.459627
6425590009 TOWN OF ANDOVER,7/5/2015,2,kVAh,35.76,35.76,37.68,37.44,36.72,35.76,36.96,36,39.84,36.24,36.72,37.92,38.4,37.44,36.72,36.72,36.96,36.48,56.16,113.76,219.84,247.92,253.68,250.56,251.04,250.32,251.04,252.48,252.24,254.16,282.96,286.08,258.24,257.28,257.28,255.6,255.84,258.96,260.64,254.64,254.16,254.16,252.72,255.6,257.52,258.48,280.08,286.32,255.36,258,257.76,254.64,253.92,252,254.64,256.56,256.32,256.08,252,254.4,255.12,256.56,257.04,255.6,254.64,246.48,244.56,247.92,251.28,260.88,217.2,192,192,189.36,191.28,190.08,193.44,192.72,190.32,191.28,191.28,191.04,208.08,247.92,204.72,176.64,175.2,174.48,173.76,172.56,169.44,166.56,143.52,81.12,42.48,38.64
6425590009 TOWN OF ANDOVER,7/6/2015,1 kWh,kWh,24.72,24.72,24,23.52,24.24,24.24,23.04,26.16,26.4,24.48,24.24,23.28,24,23.28,24.24,23.28,24.48,26.16,25.44,78,138.48,205.68,215.76,215.04,215.76,215.28,219.36,247.68,230.16,219.36,219.84,219.84,220.08,219.36,218.64,219.6,219.6,219.36,218.64,218.16,214.56,215.28,213.12,215.04,214.08,227.04,248.16,218.16,217.44,218.16,216,214.8,216.48,215.52,216,214.8,215.04,216.96,215.76,212.64,213.84,211.44,212.64,212.4,213.84,214.56,214.08,234.48,237.36,212.64,211.68,212.4,212.16,213.36,214.32,214.08,211.2,211.92,211.44,212.16,211.68,212.16,211.44,211.92,210.24,208.8,209.28,207.36,208.56,224.16,228,202.8,204.96,203.76,200.64,200.88
6425590009 TOWN OF ANDOVER,7/6/2015,1 Power Factor,Power Factor,64.375,63.580247,62.893082,63.225806,63.522013,63.924051,63.157895,65.662651,67.073171,63.75,63.522013,62.580645,62.893082,62.179487,62.732919,61.783439,62.962963,65.662651,64.634146,76.470588,85.103245,89.550679,89.98999,90.140845,90.08016,90.241449,89.69578,89.89547,89.710009,89.872173,89.453125,89.540567,89.638319,89.607843,89.577188,89.530333,89.618022,89.69578,89.665354,89.468504,89.310689,89.342629,89.425982,89.421158,89.289289,88.659794,89.061154,89.380531,89.525692,89.822134,89.552239,89.5,89.572989,89.531406,89.197225,89.232303,89.243028,89.416419,89.363817,89.404642,89.368104,89.260385,89.314516,89.303734,89.368104,89.4,89.378758,88.496377,89.018902,89.134809,89.180991,89.21371,89.202825,89.257028,89.210789,89.289289,89.068826,89.012097,89.079879,89.202825,89.001009,89.202825,89.079879,89.101917,89.114954,89.414183,89.435897,89.256198,89.311408,88.44697,88.702148,88.947368,89.14405,88.993711,88.747346,88.665254
6425590009 TOWN OF ANDOVER,7/6/2015,2,kVAh,38.4,38.88,38.16,37.2,38.16,37.92,36.48,39.84,39.36,38.4,38.16,37.2,38.16,37.44,38.64,37.68,38.88,39.84,39.36,102,162.72,229.68,239.76,238.56,239.52,238.56,244.56,275.52,256.56,244.08,245.76,245.52,245.52,244.8,244.08,245.28,245.04,244.56,243.84,243.84,240.24,240.96,238.32,240.48,239.76,256.08,278.64,244.08,242.88,242.88,241.2,240,241.68,240.72,242.16,240.72,240.96,242.64,241.44,237.84,239.28,236.88,238.08,237.84,239.28,240,239.52,264.96,266.64,238.56,237.36,238.08,237.84,239.04,240.24,239.76,237.12,238.08,237.36,237.84,237.84,237.84,237.36,237.84,235.92,233.52,234,232.32,233.52,253.44,257.04,228,229.92,228.96,226.08,226.56
6425590009 TOWN OF ANDOVER,7/7/2015,1 kWh,kWh,132,97.2,94.8,96.48,95.04,97.92,99.12,96,95.52,95.52,113.76,125.28,95.52,95.28,189.6,207.12,206.64,206.16,205.68,204.96,205.2,206.16,208.8,213.84,216.24,216.48,217.68,216.72,216.24,219.6,218.16,217.68,238.08,230.4,209.04,213.36,213.12,212.88,211.68,211.68,213.12,212.4,213.12,214.08,215.52,213.6,213.12,211.92,211.68,210.72,211.44,210,231.84,231.84,206.16,203.04,203.52,201.84,200.4,200.4,183.6,150.96,149.28,149.76,150.96,154.56,150,150.24,149.76,150,151.68,149.28,114.72,135.84,161.76,142.08,144.72,144.24,192.24,205.44,207.36,209.52,211.92,210.72,208.8,208.32,209.04,173.04,145.68,143.04,142.56,137.28,81.12,74.4,23.76,23.52
6425590009 TOWN OF ANDOVER,7/7/2015,1 Power Factor,Power Factor,87.579618,86.909871,87.004405,86.637931,86.652079,87.553648,86.947368,86.956522,86.71024,86.71024,85.714286,87,87.089716,87.061404,86.338798,86.908359,86.881937,86.767677,86.740891,86.788618,86.80203,86.680121,86.913087,87.267385,87.560739,87.743191,87.717602,87.415295,86.634615,86.729858,86.571429,86.463298,85.887446,86.098655,85.897436,86.31068,86.297376,86.200194,86.132813,86.470588,86.465433,86.25731,86.297376,86.601942,86.847195,86.660175,86.549708,86.568627,86.470588,86.587771,86.712598,86.291913,85.866667,86.481647,86.418511,86.503067,86.442406,86.168033,86.171311,85.90535,85.18931,82.763158,83.044059,82.649007,83.421751,83.419689,83.001328,83.13413,82.978723,83.001328,83.04862,83.15508,77.723577,76.589986,77.919075,76.092545,76.232617,76.463104,81.818182,83.268482,83.317261,83.62069,83.935361,83.938815,83.573487,83.702989,83.589251,83.256351,82.810368,82.892907,82.960894,82.420749,70.416667,67.538126,62.264151,63.636364
6425590009 TOWN OF ANDOVER,7/7/2015,2,kVAh,150.72,111.84,108.96,111.36,109.68,111.84,114,110.4,110.16,110.16,132.72,144,109.68,109.44,219.6,238.32,237.84,237.6,237.12,236.16,236.4,237.84,240.24,245.04,246.96,246.72,248.16,247.92,249.6,253.2,252,251.76,277.2,267.6,243.36,247.2,246.96,246.96,245.76,244.8,246.48,246.24,246.96,247.2,248.16,246.48,246.24,244.8,244.8,243.36,243.84,243.36,270,268.08,238.56,234.72,235.44,234.24,232.56,233.28,215.52,182.4,179.76,181.2,180.96,185.28,180.72,180.72,180.48,180.72,182.64,179.52,147.6,177.36,207.6,186.72,189.84,188.64,234.96,246.72,248.88,250.56,252.48,251.04,249.84,248.88,250.08,207.84,175.92,172.56,171.84,166.56,115.2,110.16,38.16,36.96
6425590009 TOWN OF ANDOVER,7/8/2015,1 kWh,kWh,23.52,23.28,23.52,24.96,26.16,24,24,23.28,62.4,102.48,137.28,143.04,166.32,186.72,185.76,212.64,213.36,212.64,213.84,216,219.36,219.84,219.12,218.64,220.56,217.44,217.68,216.48,215.52,214.8,218.4,219.6,220.56,225.36,249.12,222.24,217.92,218.88,216.96,216.24,216.96,216.24,217.44,218.4,217.92,211.44,212.64,211.92,212.88,213.12,212.64,213.12,219.84,239.76,215.28,209.28,208.8,208.56,206.16,208.32,207.84,208.08,207.36,207.84,180.72,148.32,147.36,147.12,147.12,144,136.56,129.36,119.52,156.48,157.44,155.76,154.56,155.04,154.8,154.56,155.04,154.8,192.24,215.28,213.6,211.92,212.4,212.64,212.16,211.68,223.92,182.16,156.24,125.28,75.12,27.12
6425590009 TOWN OF ANDOVER,7/8/2015,1 Power Factor,Power Factor,63.225806,62.987013,62.820513,65,65.662651,63.291139,63.694268,63.398693,74.074074,80.871212,85.119048,85.386819,85.767327,86.540601,88.558352,89.676113,89.888777,89.676113,89.909183,89.91009,90.227048,89.892051,90.306627,90.287413,89.658537,89.525692,89.536032,89.751244,89.353234,89.232303,89.478859,89.705882,89.483934,89.004739,89.022298,89.038462,89.282203,89.411765,89.50495,89.473684,89.50495,89.384921,89.525692,89.478859,89.546351,89.350913,89.224572,89.282103,89.235412,89.336016,89.314516,89.336016,88.932039,88.8,89.16501,89.344262,88.957055,89.036885,89.107884,88.752556,89.003083,89.105858,88.980433,89.09465,87.55814,84.773663,84.80663,84.903047,84.903047,84.745763,83.065693,81.666667,81.372549,87.049399,87.118194,86.997319,86.792453,86.827957,86.927224,86.909582,86.827957,86.927224,84.315789,83.831776,83.725306,83.935361,83.648393,83.663834,83.791469,83.681214,83.67713,84.239734,84,79.694656,73.995272,65.697674
6425590009 TOWN OF ANDOVER,7/8/2015,2,kVAh,37.2,36.96,37.44,38.4,39.84,37.92,37.68,36.72,84.24,126.72,161.28,167.52,193.92,215.76,209.76,237.12,237.36,237.12,237.84,240.24,243.12,244.56,242.64,242.16,246,242.88,243.12,241.2,241.2,240.72,244.08,244.8,246.48,253.2,279.84,249.6,244.08,244.8,242.4,241.68,242.4,241.92,242.88,244.08,243.36,236.64,238.32,237.36,238.56,238.56,238.08,238.56,247.2,270,241.44,234.24,234.72,234.24,231.36,234.72,233.52,233.52,233.04,233.28,206.4,174.96,173.76,173.28,173.28,169.92,164.4,158.4,146.88,179.76,180.72,179.04,178.08,178.56,178.08,177.84,178.56,178.08,228,256.8,255.12,252.48,253.92,254.16,253.2,252.96,267.6,216.24,186,157.2,101.52,41.28
6425590009 TOWN OF ANDOVER,7/9/2015,1 kWh,kWh,26.64,26.64,26.64,26.64,27.36,29.04,28.32,26.16,26.88,26.16,26.64,25.92,26.4,26.4,29.04,28.56,26.16,26.64,79.2,127.2,192.96,218.4,219.84,220.08,220.56,221.52,222.24,222,218.4,214.56,214.8,216.72,242.16,219.6,213.12,213.6,212.88,210.72,208.56,212.64,212.64,212.64,211.2,208.8,208.32,208.56,208.32,204.96,205.2,204.72,204.72,211.2,238.08,212.88,205.44,205.2,206.88,209.28,206.64,205.44,205.2,205.44,204.72,204.96,204.48,206.16,208.32,208.56,205.92,205.68,227.52,228.48,205.92,206.16,206.88,207.12,209.28,207.6,205.44,205.44,205.44,204,202.32,202.8,201.84,196.32,148.32,145.92,176.4,156.48,141.6,201.84,198.48,192.24,130.32,78
6425590009 TOWN OF ANDOVER,7/9/2015,1 Power Factor,Power Factor,64.912281,65.294118,64.534884,64.912281,65.517241,66.850829,66.292135,63.74269,64.739884,63.74269,64.16185,63.529412,63.953488,63.583815,66.850829,66.480447,63.372093,63.428571,84.398977,85.899514,88.938053,90.009891,90.246305,90.078585,90.275049,90.313112,90.165531,90.155945,89.920949,89.579158,89.58959,88.877953,89.134276,89.181287,89.425982,89.537223,89.415323,89.68335,89.865564,90.132248,89.949239,89.404642,89.340102,89.414183,89.208633,89.495366,89.484536,89.14405,89.0625,89.039666,89.225941,88.620342,88.809311,88.966901,89.166667,89.15537,89.326425,89.619733,89.315353,89.259645,89.248434,89.073881,89.132706,89.2372,89.121339,89.107884,89.300412,89.403292,89.281998,89.270833,88.432836,88.971963,89.189189,89.293139,89.049587,89.245088,89.161554,89.175258,88.981289,89.259645,89.166667,89.285714,89.490446,89.798087,89.563365,89.203926,86.072423,85.754584,85.365854,85.117493,85.137085,89.278132,89.405405,89.198218,85.377358,86.206897
6425590009 TOWN OF ANDOVER,7/9/2015,2,kVAh,41.04,40.8,41.28,41.04,41.76,43.44,42.72,41.04,41.52,41.04,41.52,40.8,41.28,41.52,43.44,42.96,41.28,42,93.84,148.08,216.96,242.64,243.6,244.32,244.32,245.28,246.48,246.24,242.88,239.52,239.76,243.84,271.68,246.24,238.32,238.56,238.08,234.96,232.08,235.92,236.4,237.84,236.4,233.52,233.52,233.04,232.8,229.92,230.4,229.92,229.44,238.32,268.08,239.28,230.4,230.16,231.6,233.52,231.36,230.16,229.92,230.64,229.68,229.68,229.44,231.36,233.28,233.28,230.64,230.4,257.28,256.8,230.88,230.88,232.32,232.08,234.72,232.8,230.88,230.16,230.4,228.48,226.08,225.84,225.36,220.08,172.32,170.16,206.64,183.84,166.32,226.08,222,215.52,152.64,90.48
6425590009 TOWN OF ANDOVER,7/10/2015,1 kWh,kWh,23.52,20.64,20.88,20.4,21.12,20.64,21.12,20.88,22.32,23.52,21.6,20.88,20.88,20.88,20.88,21.12,21.36,54.72,116.88,184.56,205.44,206.4,207.12,207.36,207.36,206.88,206.64,205.92,207.6,209.04,213.6,212.88,213.12,212.4,210.96,208.08,213.84,240.48,211.92,207.6,211.44,211.92,212.16,210.96,212.4,207.84,207.12,207.6,206.64,207.84,208.32,207.12,207.84,207.6,206.88,238.08,221.52,165.36,141.12,147.84,144,146.16,144.24,145.92,144.48,143.76,144.48,141.36,144,142.8,144.24,143.52,121.68,159.84,170.16,154.56,155.04,152.16,153.12,152.4,153.12,152.64,153.12,152.16,153.12,154.8,154.56,152.88,155.04,181.44,177.12,152.64,148.08,144.24,30.48,28.08
6425590009 TOWN OF ANDOVER,7/10/2015,1 Power Factor,Power Factor,64.473684,60.13986,60.416667,59.859155,60.689655,58.90411,60.273973,59.589041,61.589404,63.636364,61.643836,60,60.416667,60,60,60.273973,60.544218,67.857143,78.930308,86.017897,87.169043,87.132725,87.259858,87.096774,87.272727,87.33536,87.322515,87.283825,86.84739,87.1,86.829268,87.046124,86.888454,86.849853,86.686391,86.526946,86.170213,86.528497,86.568627,86.760281,86.712598,86.230469,86.328125,86.430678,86.510264,86.083499,86.127745,85.898709,86.272545,86.25498,86.111111,86.127745,86.25498,86.155378,86.286286,86.036427,86.100746,82.912154,80.437756,80.417755,80.428954,80.662252,80.77957,80.958722,80.697051,80.945946,80.697051,80.354707,80.536913,80.514208,80.455154,80.592992,82.439024,87.862797,90.318471,90.704225,90.603086,90.571429,90.496454,90.45584,90.368272,90.469417,90.368272,90.571429,90.753912,90.973202,90.832158,90.870185,90.857947,89.892985,90.10989,91.117479,90.868925,90.648567,67.195767,66.477273
6425590009 TOWN OF ANDOVER,7/10/2015,2,kVAh,36.48,34.32,34.56,34.08,34.8,35.04,35.04,35.04,36.24,36.96,35.04,34.8,34.56,34.8,34.8,35.04,35.28,80.64,148.08,214.56,235.68,236.88,237.36,238.08,237.6,236.88,236.64,235.92,239.04,240,246,244.56,245.28,244.56,243.36,240.48,248.16,277.92,244.8,239.28,243.84,245.76,245.76,244.08,245.52,241.44,240.48,241.68,239.52,240.96,241.92,240.48,240.96,240.96,239.76,276.72,257.28,199.44,175.44,183.84,179.04,181.2,178.56,180.24,179.04,177.6,179.04,175.92,178.8,177.36,179.28,178.08,147.6,181.92,188.4,170.4,171.12,168,169.2,168.48,169.44,168.72,169.44,168,168.72,170.16,170.16,168.24,170.64,201.84,196.56,167.52,162.96,159.12,45.36,42.24
