Account,Date,Channel,Units,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
6425590009 TOWN OF ANDOVER,7/1/2016,2,kVAh,178.08,177.6,175.68,145.2,113.28,114.72,112.32,112.32,112.8,115.92,185.04,265.92,255.36,256.32,256.8,256.8,257.04,257.28,258.72,257.28,258.72,259.92,263.52,264.96,263.04,261.84,258.72,259.68,265.92,293.28,267.6,258.96,264.48,265.44,267.12,266.4,263.28,261.36,260.88,263.52,265.92,265.44,262.56,261.36,261.36,262.08,257.28,286.32,276.96,252.48,256.08,256.56,255.6,257.76,198.48,186.48,186.24,187.2,184.32,182.16,184.08,183.84,185.52,184.8,185.28,184.08,185.04,195.6,231.36,247.2,259.44,259.92,260.64,260.64,261.12,260.88,261.6,259.68,261.12,260.16,258,258.48,258.48,257.76,257.52,267.36,289.68,257.04,257.76,259.2,258.72,256.08,254.64,208.56,183.6,182.4
6425590009 TOWN OF ANDOVER,7/2/2016,1 kWh,kWh,149.04,146.88,147.36,147.36,148.32,149.76,148.8,147.36,113.04,131.52,102.72,98.88,150.24,162.96,163.2,190.32,227.52,228.24,227.52,226.8,228.48,228.48,228.72,228.96,231.12,231.12,239.28,258.24,229.68,225.84,225.12,224.4,228.48,227.04,227.76,224.88,221.28,222,220.56,220.32,217.44,217.92,218.16,215.52,149.52,148.8,180.96,160.56,147.36,146.16,144.72,146.16,166.32,162,163.44,164.16,163.44,165.6,165.84,152.88,100.56,98.88,100.08,100.08,102,133.68,111.84,100.08,100.32,99.84,152.64,162.96,162.48,161.28,162.24,163.68,162.72,162.96,163.68,222.48,224.88,226.08,221.04,222.48,254.88,233.76,157.68,145.92,147.36,148.08,145.92,146.16,144.96,145.92,144.96,145.44
6425590009 TOWN OF ANDOVER,7/2/2016,1 Power Factor,Power Factor,81.496063,81.2749,81.324503,81.540505,81.638045,81.782438,81.364829,81.216931,75.239617,77.730496,74.56446,74.234234,82.260184,83.82716,83.743842,83.73812,84.870188,84.683882,84.567351,84.601611,84.77293,84.848485,84.861977,84.875445,84.995587,85.070671,84.634975,85.329104,84.540636,84.470377,84.428443,84.310189,84.397163,83.865248,83.908046,83.810376,83.742053,83.63472,83.697632,83.682771,83.502304,83.455882,83.318057,83.302412,76.25459,75.702076,78.541667,77.251732,76.17866,75.840598,75.849057,75.746269,84.615385,86.649551,86.751592,86.912325,86.97318,86.901763,87.027708,86.197564,79.506641,79.230769,79.277567,79.127135,78.558226,81.911765,80.344828,79.277567,79.316888,79.693487,86.062246,86.939821,86.683739,86.934023,86.77792,86.658196,86.700767,86.496815,86.989796,83.891403,84.035874,84.107143,83.956244,83.513514,85.096154,84.769365,78.214286,77.452229,78.017789,78.101266,77.55102,77.480916,77.237852,77.059569,77.139208,77.001271
6425590009 TOWN OF ANDOVER,7/2/2016,2,kVAh,182.88,180.72,181.2,180.72,181.68,183.12,182.88,181.44,150.24,169.2,137.76,133.2,182.64,194.4,194.88,227.28,268.08,269.52,269.04,268.08,269.52,269.28,269.52,269.76,271.92,271.68,282.72,302.64,271.68,267.36,266.64,266.16,270.72,270.72,271.44,268.32,264.24,265.44,263.52,263.28,260.4,261.12,261.84,258.72,196.08,196.56,230.4,207.84,193.44,192.72,190.8,192.96,196.56,186.96,188.4,188.88,187.92,190.56,190.56,177.36,126.48,124.8,126.24,126.48,129.84,163.2,139.2,126.24,126.48,125.28,177.36,187.44,187.44,185.52,186.96,188.88,187.68,188.4,188.16,265.2,267.6,268.8,263.28,266.4,299.52,275.76,201.6,188.4,188.88,189.6,188.16,188.64,187.68,189.36,187.92,188.88
6425590009 TOWN OF ANDOVER,7/3/2016,1 kWh,kWh,145.44,129.36,162,163.68,163.92,162.48,161.52,193.68,178.08,162.24,120.48,100.32,98.64,148.8,165.6,164.16,163.92,163.2,209.28,223.92,226.08,225.12,225.84,225.6,225.36,253.44,248.64,230.64,227.76,225.12,225.36,224.64,227.04,227.52,226.56,223.68,224.16,224.4,224.88,225.6,225.6,226.32,223.92,226.08,225.84,225.84,223.44,222.72,241.68,246.72,220.08,176.88,157.2,157.68,156.48,157.68,157.68,155.52,179.76,170.16,154.56,156.72,158.16,154.8,152.88,152.64,152.16,155.28,159.84,187.44,219.84,219.6,224.4,224.4,225.36,224.64,228,227.04,225.12,226.8,225.84,225.84,225.84,224.16,225.12,225.36,223.68,236.64,243.6,217.2,216.24,215.28,211.68,212.16,169.44,152.16
6425590009 TOWN OF ANDOVER,7/3/2016,1 Power Factor,Power Factor,77.099237,77.22063,84.269663,84.510533,84.739454,84.20398,84.33584,84.591195,84.703196,84.079602,78.930818,75.044883,74.456522,82.228117,84.352078,84.340321,83.906634,84.158416,86.507937,87.523452,87.465181,87.745557,87.861811,87.768441,87.593284,87.489644,87.945671,87.762557,87.465438,87.255814,87.18663,86.50647,86.788991,86.73376,86.844526,86.778399,86.802974,86.734694,86.839666,87.037037,86.876155,86.832413,86.710037,86.820276,86.968577,86.968577,86.766076,86.728972,86.512027,86.824324,86.672968,83.654938,81.977472,81.9202,82.012579,81.818182,81.818182,81.612091,82.217344,82.155272,81.622307,81.829574,81.761787,81.439394,81.146497,81.019108,81.282051,81.383648,81.021898,82.733051,86.252354,86.402266,86.734694,86.895911,86.783734,86.746988,86.757991,86.709441,86.771508,86.538462,86.64825,86.728111,86.728111,86.802974,87.093779,87.348837,87.102804,86.415425,87.124464,86.520076,86.551393,86.416185,86.982249,86.922321,84.047619,82.552083
6425590009 TOWN OF ANDOVER,7/3/2016,2,kVAh,188.64,167.52,192.24,193.68,193.44,192.96,191.52,228.96,210.24,192.96,152.64,133.68,132.48,180.96,196.32,194.64,195.36,193.92,241.92,255.84,258.48,256.56,257.04,257.04,257.28,289.68,282.72,262.8,260.4,258,258.48,259.68,261.6,262.32,260.88,257.76,258.24,258.72,258.96,259.2,259.68,260.64,258.24,260.4,259.68,259.68,257.52,256.8,279.36,284.16,253.92,211.44,191.76,192.48,190.8,192.72,192.72,190.56,218.64,207.12,189.36,191.52,193.44,190.08,188.4,188.4,187.2,190.8,197.28,226.56,254.88,254.16,258.72,258.24,259.68,258.96,262.8,261.84,259.44,262.08,260.64,260.4,260.4,258.24,258.48,258,256.8,273.84,279.6,251.04,249.84,249.12,243.36,244.08,201.6,184.32
6425590009 TOWN OF ANDOVER,7/4/2016,1 kWh,kWh,147.84,149.76,148.32,132.72,97.92,110.64,129.12,97.68,96.48,99.36,128.4,159.12,158.88,158.4,159.6,158.88,188.88,221.52,224.64,225.6,228.48,226.8,226.08,225.6,224.88,225.12,225.36,223.92,224.4,225.12,225.36,224.88,224.88,226.08,250.56,249.36,226.32,228.24,222.96,227.28,228.24,228.48,226.32,224.16,224.16,224.16,221.04,220.32,220.8,221.52,222.24,224.16,233.28,253.44,221.28,220.32,220.08,220.8,220.8,220.32,221.28,222.24,224.16,220.8,221.28,218.64,215.28,199.68,154.08,154.08,165.12,187.2,159.36,156,154.56,154.8,170.88,222,222.96,222,222.48,221.52,222.24,220.32,216.96,215.76,216,215.52,215.28,214.8,215.04,214.8,215.04,214.56,224.88,244.32
6425590009 TOWN OF ANDOVER,7/4/2016,1 Power Factor,Power Factor,81.806109,81.997372,81.746032,79.913295,74.047187,75.57377,78.311499,74.542125,74.306839,75.272727,79.970105,83.924051,83.903676,83.65019,83.858764,83.797468,83.991462,84.912603,85.090909,85.144928,85.304659,85.211903,85.018051,85.144928,85.10445,85.117967,85.13146,84.972678,84.158416,83.899821,83.839286,84.035874,83.810376,84.107143,84.534413,84.540277,84.196429,84.233835,84.072398,84.327694,84.383319,84.322409,84.347048,84.220018,84.220018,84.220018,84.186472,84.065934,84.095064,84.061931,84.105359,84.372177,84.010372,84.819277,84.200913,84.220183,84.283088,84.326306,84.249084,84.142988,84.124088,84.412033,84.67815,84.326306,84.354986,84.04059,83.675373,82.539683,77.629988,77.818182,77.916195,79.673136,78.394333,78.031212,77.590361,77.710843,79.287305,83.862194,84.072398,84.014532,84.043518,83.756806,83.876812,84.375,84.093023,84.333959,84.427767,84.319249,84.304511,84.195673,84.052533,84.116541,83.738318,83.864916,84.26259,84.411277
6425590009 TOWN OF ANDOVER,7/4/2016,2,kVAh,180.72,182.64,181.44,166.08,132.24,146.4,164.88,131.04,129.84,132,160.56,189.6,189.36,189.36,190.32,189.6,224.88,260.88,264,264.96,267.84,266.16,265.92,264.96,264.24,264.48,264.72,263.52,266.64,268.32,268.8,267.6,268.32,268.8,296.4,294.96,268.8,270.96,265.2,269.52,270.48,270.96,268.32,266.16,266.16,266.16,262.56,262.08,262.56,263.52,264.24,265.68,277.68,298.8,262.8,261.6,261.12,261.84,262.08,261.84,263.04,263.28,264.72,261.84,262.32,260.16,257.28,241.92,198.48,198,211.92,234.96,203.28,199.92,199.2,199.2,215.52,264.72,265.2,264.24,264.72,264.48,264.96,261.12,258,255.84,255.84,255.6,255.36,255.12,255.84,255.36,256.8,255.84,266.88,289.44
6425590009 TOWN OF ANDOVER,7/5/2016,1 kWh,kWh,179.28,146.64,146.16,148.32,152.16,152.4,152.64,151.44,151.92,153.84,153.12,153.12,210.48,223.44,223.68,221.52,222.24,222.24,221.04,222.72,243.84,256.32,229.68,227.04,226.08,230.4,229.92,227.52,224.88,229.68,229.92,228.48,226.08,225.84,221.76,247.68,230.64,224.16,227.28,225.12,224.4,223.92,224.16,225.6,227.04,224.88,223.2,162.48,150.48,149.52,149.76,151.92,152.4,180,166.08,151.44,155.28,154.56,154.8,198.72,219.12,217.68,216.72,222,222.72,222.48,195.36,167.52,165.84,164.4,187.92,186.96,165.12,164.4,164.4,164.16,164.4,167.04,159.12,102.72,103.2,102.96,103.44,102.72,102.72,102.72,103.2,120.24,180.24,166.8,170.64,170.4,210.24,223.68,222.72,223.68
6425590009 TOWN OF ANDOVER,7/5/2016,1 Power Factor,Power Factor,81.461287,78.033206,77.877238,77.735849,77.600979,77.723378,77.560976,77.423313,77.764128,78.075518,77.99511,77.71011,83.52381,84.406165,84.42029,84.292237,84.335155,84.258417,84.417965,84.363636,84.666667,85.576923,85.066667,84.995508,84.788479,85.257549,85.155556,85.098743,84.490532,84.466019,84.778761,84.547069,84.408602,84.318996,83.923706,84.107579,83.856894,84.296029,84.553571,83.824844,83.482143,83.527305,83.392857,83.704363,83.790965,83.660714,83.557951,77.548683,76,76.161369,76.283619,76.820388,76.690821,78.125,77.578475,76.76399,77.207637,77.033493,77.060932,81.89911,83.915441,83.748846,83.611111,84.24408,84.287012,84.119782,85.235602,87.688442,87.468354,87.261146,87,87.626547,87.309645,87.484036,87.03939,87.244898,87.150127,87.54717,86.780105,80,79.925651,80.186916,80.260708,80.300188,80.907372,80.907372,80.827068,81.463415,86.620531,87.311558,87.561576,87.546239,88.843813,89.788054,89.748549,89.788054
6425590009 TOWN OF ANDOVER,7/5/2016,2,kVAh,220.08,187.92,187.68,190.8,196.08,196.08,196.8,195.6,195.36,197.04,196.32,197.04,252,264.72,264.96,262.8,263.52,263.76,261.84,264,288,299.52,270,267.12,266.64,270.24,270,267.36,266.16,271.92,271.2,270.24,267.84,267.84,264.24,294.48,275.04,265.92,268.8,268.56,268.8,268.08,268.8,269.52,270.96,268.8,267.12,209.52,198,196.32,196.32,197.76,198.72,230.4,214.08,197.28,201.12,200.64,200.88,242.64,261.12,259.92,259.2,263.52,264.24,264.48,229.2,191.04,189.6,188.4,216,213.36,189.12,187.92,188.88,188.16,188.64,190.8,183.36,128.4,129.12,128.4,128.88,127.92,126.96,126.96,127.68,147.6,208.08,191.04,194.88,194.64,236.64,249.12,248.16,249.12
6425590009 TOWN OF ANDOVER,7/6/2016,1 kWh,kWh,225.6,223.92,219.36,216.24,191.52,153.84,154.32,155.04,162,186.96,161.76,190.8,220.08,223.92,222.96,223.92,228,227.52,226.32,226.56,227.28,227.76,227.04,226.08,231.84,234.96,234.48,232.32,229.92,231.36,235.44,233.52,231.36,229.2,230.4,229.68,228.96,229.92,228.48,228.24,232.56,258.72,236.88,231.12,229.68,228,227.04,227.52,227.04,227.28,227.04,206.88,155.76,152.4,151.92,152.16,151.92,152.16,151.44,151.92,152.16,154.32,152.4,151.44,151.68,150.48,177.84,167.76,156.96,192,226.08,227.76,226.8,225.84,226.8,225.84,232.56,253.92,223.2,225.36,227.04,228.72,226.8,225.36,225.6,224.64,225.36,225.12,225.36,241.92,252.72,226.32,225.6,224.16,223.44,223.92
6425590009 TOWN OF ANDOVER,7/6/2016,1 Power Factor,Power Factor,89.952153,89.884393,89.69578,89.562624,88.372093,86.040268,85.962567,86.018642,85.877863,86.459489,86.299616,88.235294,89.813908,89.97107,90.01938,89.97107,90.132827,90.114068,90.066858,90.076336,90.019011,90.209125,90.181125,90.229885,90.449438,90.564292,90.129151,89.962825,89.700375,89.757914,89.835165,89.677419,89.591078,89.50328,89.635854,89.690722,89.661654,89.616464,89.642185,89.632422,89.0625,89.534884,89.727273,89.83209,89.690722,89.622642,89.583333,89.772727,89.668246,89.67803,89.668246,89.049587,85.733157,85.234899,85.425101,85.329744,85.540541,85.215054,85.27027,85.309973,85.444744,85.733333,85.579515,85.617368,85.520974,85.538881,85.270426,85.661765,85.939553,88.105727,89.714286,89.867424,89.658444,89.790076,89.57346,89.619048,88.899083,89.509306,89.337176,89.599237,89.668246,89.820924,89.74359,89.770554,89.780325,90,89.942529,89.932886,89.856459,89.440994,89.769821,89.895138,89.609152,89.463602,89.778206,89.711538
6425590009 TOWN OF ANDOVER,7/6/2016,2,kVAh,250.8,249.12,244.56,241.44,216.72,178.8,179.52,180.24,188.64,216.24,187.44,216.24,245.04,248.88,247.68,248.88,252.96,252.48,251.28,251.52,252.48,252.48,251.76,250.56,256.32,259.44,260.16,258.24,256.32,257.76,262.08,260.4,258.24,256.08,257.04,256.08,255.36,256.56,254.88,254.64,261.12,288.96,264,257.28,256.08,254.4,253.44,253.44,253.2,253.44,253.2,232.32,181.68,178.8,177.84,178.32,177.6,178.56,177.6,178.08,178.08,180,178.08,176.88,177.36,175.92,208.56,195.84,182.64,217.92,252,253.44,252.96,251.52,253.2,252,261.6,283.68,249.84,251.52,253.2,254.64,252.72,251.04,251.28,249.6,250.56,250.32,250.8,270.48,281.52,251.76,251.76,250.56,248.88,249.6
6425590009 TOWN OF ANDOVER,7/7/2016,1 kWh,kWh,224.4,223.44,223.68,224.16,188.4,179.04,177.84,172.8,201.6,191.04,178.32,178.56,164.88,162.48,159.84,155.76,156,165.12,223.92,226.08,227.52,227.52,227.52,229.92,228.72,227.04,257.04,234.48,225.36,226.08,225.36,226.56,231.6,232.56,230.88,230.16,230.16,229.92,227.76,225.36,226.32,226.08,222,248.88,228.48,217.68,215.52,206.88,152.4,152.4,153.12,153.6,154.32,156.72,153.6,151.68,150.72,151.44,151.2,179.04,233.52,221.28,222,223.92,221.04,222.48,221.04,222.24,222,222.24,222,222,224.64,224.16,222.96,222.24,222.96,222.96,223.44,222.72,223.44,223.44,225.6,222.96,237.12,251.52,220.56,220.08,220.56,218.88,196.32,148.32,148.32,145.2,140.4,132
6425590009 TOWN OF ANDOVER,7/7/2016,1 Power Factor,Power Factor,89.731286,89.691715,89.874638,89.894129,88.800905,88.809524,88.424821,88.343558,87.866109,88.444444,88.557807,88.571429,81.688466,78.904429,78.537736,78.381643,78.219013,79.171461,84.587489,84.788479,84.718499,84.946237,84.870188,85.079929,84.937611,84.388938,85.338645,84.956522,84.518452,84.484305,84.442446,84.587814,84.947183,85,84.832451,84.942427,84.942427,84.853853,84.355556,84.064458,84.046346,83.65897,82.959641,83.899676,83.58209,83.28742,83.07123,82.56705,76.876513,76.969697,76.960193,77.108434,77.098321,77.369668,77.108434,76.606061,76.772616,76.57767,76.642336,78.279119,83.73494,83.818182,83.862194,84.129847,83.879781,84.043518,84.186472,84.105359,84.320875,84.105359,84.167425,84.014532,84.248425,84.144144,83.844765,83.876812,83.920506,83.920506,83.873874,83.9819,84.025271,84.025271,84.304933,84.30127,84.013605,84.721099,84.234647,84.051329,84.003656,84.210526,82.293763,76.674938,76.961395,77.266922,76.370757,75.757576
6425590009 TOWN OF ANDOVER,7/7/2016,2,kVAh,250.08,249.12,248.88,249.36,212.16,201.6,201.12,195.6,229.44,216,201.36,201.6,201.84,205.92,203.52,198.72,199.44,208.56,264.72,266.64,268.56,267.84,268.08,270.24,269.28,269.04,301.2,276,266.64,267.6,266.88,267.84,272.64,273.6,272.16,270.96,270.96,270.96,270,268.08,269.28,270.24,267.6,296.64,273.36,261.36,259.44,250.56,198.24,198,198.96,199.2,200.16,202.56,199.2,198,196.32,197.76,197.28,228.72,278.88,264,264.72,266.16,263.52,264.72,262.56,264.24,263.28,264.24,263.76,264.24,266.64,266.4,265.92,264.96,265.68,265.68,266.4,265.2,265.92,265.92,267.6,264.48,282.24,296.88,261.84,261.84,262.56,259.92,238.56,193.44,192.72,187.92,183.84,174.24
6425590009 TOWN OF ANDOVER,7/8/2016,1 kWh,kWh,90.96,92.4,91.44,90.96,92.4,93.6,93.6,91.68,92.4,92.16,91.92,92.16,207.12,245.28,246.96,225.84,225.6,224.88,225.36,224.16,224.64,226.32,225.6,226.56,226.32,226.8,228.48,227.76,226.8,227.04,228.24,225.12,223.2,252.96,228.96,225.6,226.8,225.84,227.28,225.6,224.16,220.08,218.88,219.36,219.12,216.96,216,216.24,216.72,216,216.24,217.44,219.84,218.16,246.72,232.56,220.56,219.12,219.84,218.4,167.28,149.76,149.52,149.76,149.76,150.96,153.84,152.64,150.96,152.16,150.24,150,147.6,226.8,246.72,216.96,220.32,223.2,222,220.32,220.56,220.32,219.84,219.12,220.08,220.08,220.08,219.6,243.36,234.48,217.44,218.64,218.16,218.16,190.32,140.16
6425590009 TOWN OF ANDOVER,7/8/2016,1 Power Factor,Power Factor,72.605364,72.368421,72.159091,72.605364,72.368421,72.897196,73.033708,72.21172,72.232645,72.180451,72.400756,72.180451,86.3,87.201365,87.574468,87.534884,87.523277,87.488329,87.51165,87.535145,87.476636,87.558032,87.604846,87.569573,87.639405,87.743733,87.822878,87.707948,87.338262,87.511563,87.569061,87.255814,86.592179,87.179487,86.964448,87.037037,87.257618,87.21038,87.361624,87.360595,87.208217,87.001898,86.692015,86.635071,86.540284,86.507177,86.455331,86.385427,86.494253,86.621752,86.717998,86.615679,86.66036,86.489058,86.604886,86.827957,86.862004,86.704653,86.742424,86.749285,82.877527,81.038961,81.119792,80.933852,80.933852,80.641026,82.284981,82.276843,81.794538,81.595882,81.404421,81.274382,81.564987,86.30137,87.044877,86.673058,86.931818,87.242026,87.099812,87.014218,87.109005,87.179487,87.238095,87.118321,87.1673,87.08452,87.08452,87.059943,86.88946,86.921708,87.0317,87.177033,86.985646,87.068966,85.822511,81.223922
6425590009 TOWN OF ANDOVER,7/8/2016,2,kVAh,125.28,127.68,126.72,125.28,127.68,128.4,128.16,126.96,127.92,127.68,126.96,127.68,240,281.28,282,258,257.76,257.04,257.52,256.08,256.8,258.48,257.52,258.72,258.24,258.48,260.16,259.68,259.68,259.44,260.64,258,257.76,290.16,263.28,259.2,259.92,258.96,260.16,258.24,257.04,252.96,252.48,253.2,253.2,250.8,249.84,250.32,250.56,249.36,249.36,251.04,253.68,252.24,284.88,267.84,253.92,252.72,253.44,251.76,201.84,184.8,184.32,185.04,185.04,187.2,186.96,185.52,184.56,186.48,184.56,184.56,180.96,262.8,283.44,250.32,253.44,255.84,254.88,253.2,253.2,252.72,252,251.52,252.48,252.72,252.72,252.24,280.08,269.76,249.84,250.8,250.8,250.56,221.76,172.56
6425590009 TOWN OF ANDOVER,7/9/2016,1 kWh,kWh,67.2,25.2,26.4,28.08,25.92,25.44,45.12,88.8,143.76,149.04,149.76,150,150.48,152.4,197.04,221.28,222.48,222.72,223.68,239.76,244.8,218.64,222.48,224.88,225.12,228.48,229.92,228.72,228.48,226.56,227.76,227.76,227.76,226.32,223.44,220.32,231.12,240.96,212.64,219.12,220.56,221.28,220.56,220.56,220.32,220.32,222.48,221.52,220.08,220.08,164.88,142.32,144.96,175.2,153.12,144.48,143.52,142.32,142.32,141.84,142.32,142.32,144.48,143.52,164.16,161.04,160.8,160.08,164.64,162.72,165.6,195.36,172.08,160.8,161.52,158.16,125.04,97.2,96,95.28,95.28,95.52,96.72,98.16,148.08,157.44,156.72,157.44,161.28,192.96,167.76,157.2,120.96,138.24,139.68,116.64
6425590009 TOWN OF ANDOVER,7/9/2016,1 Power Factor,Power Factor,75.675676,65.217391,67.073171,67.630058,64.670659,64.242424,70.943396,79.399142,86.18705,86.25,86.307054,86.445367,86.126374,86.512262,88.949079,89.95122,90,90.009699,90.135397,89.596413,89.709763,89.842209,90,90.096154,90.192308,90.322581,90.377358,90.246212,89.981096,89.904762,89.952607,89.952607,89.952607,89.895138,89.778206,89.560976,88.837638,89.244444,89.494949,89.509804,89.658537,89.776047,89.57115,89.833822,89.648438,89.648438,89.912706,89.698737,89.638319,89.726027,86.852086,84.95702,84.475524,85.680751,85.18024,85.148515,84.943182,84.835479,84.714286,84.670487,84.593438,84.835479,84.550562,84.582744,88.372093,91.044776,90.785908,90.871935,91.102258,91.129032,90.314136,90.746934,90.874525,91.032609,91.069012,91.147994,89.212329,86.909871,86.580087,87.061404,87.252747,87.089716,87.608696,87.5803,91.00295,91.364903,91.842475,91.620112,90.810811,91.156463,91.492147,91.736695,86.746988,85.714286,85.967504,86.476868
6425590009 TOWN OF ANDOVER,7/9/2016,2,kVAh,88.8,38.64,39.36,41.52,40.08,39.6,63.6,111.84,166.8,172.8,173.52,173.52,174.72,176.16,221.52,246,247.2,247.44,248.16,267.6,272.88,243.36,247.2,249.6,249.6,252.96,254.4,253.44,253.92,252,253.2,253.2,253.2,251.76,248.88,246,260.16,270,237.6,244.8,246,246.48,246.24,245.52,245.76,245.76,247.44,246.96,245.52,245.28,189.84,167.52,171.6,204.48,179.76,169.68,168.96,167.76,168,167.52,168.24,167.76,170.88,169.68,185.76,176.88,177.12,176.16,180.72,178.56,183.36,215.28,189.36,176.64,177.36,173.52,140.16,111.84,110.88,109.44,109.2,109.68,110.4,112.08,162.72,172.32,170.64,171.84,177.6,211.68,183.36,171.36,139.44,161.28,162.48,134.88
6425590009 TOWN OF ANDOVER,7/10/2016,1 kWh,kWh,53.28,24.24,24,24.24,24.48,26.88,25.44,24.24,61.68,85.68,90,133.44,193.44,208.8,209.76,213.6,217.92,218.4,220.8,220.56,219.12,248.16,227.04,214.56,215.52,222.96,225.12,224.88,222.24,219.84,219.12,218.88,162.96,147.36,146.64,144,142.08,142.08,142.56,145.44,154.8,182.88,155.28,145.2,146.88,145.2,148.08,146.16,147.12,145.92,147.36,145.2,147.6,147.36,164.64,165.6,163.44,158.4,152.16,138.24,110.16,107.76,108.24,105.12,104.88,112.8,157.68,158.4,96.96,95.76,94.56,96,96.96,97.2,126,110.88,95.28,95.28,95.76,95.28,123.12,148.56,164.88,212.64,217.44,217.68,217.92,217.2,218.16,208.8,206.88,186.96,65.52,25.68,28.32,24.72
6425590009 TOWN OF ANDOVER,7/10/2016,1 Power Factor,Power Factor,81.021898,65.584416,65.359477,65.16129,65.806452,68.711656,67.515924,65.16129,68.533333,72.560976,73.529412,76.584022,82.836588,84.139265,84.200385,84.681256,84.622554,84.808947,84.949215,84.935305,84.458834,85.243199,84.691137,84.419263,84.637135,85.151237,85.272727,85.181818,84.64351,84.423963,84.302862,84.132841,79.137529,77.135678,77.341772,76.824584,76.485788,76.683938,76.744186,76.903553,77.524038,80.042017,78.140097,77.070064,76.981132,76.97201,77.125,77.186312,77.20403,77.2554,77.232704,77.365729,77.358491,81.975968,87.388535,87.78626,87.307692,87.07124,86.730506,89.026275,89.126214,89.442231,89.130435,89.205703,88.821138,88.014981,87.135279,87.07124,79.841897,79.324056,79.435484,79.522863,80.15873,80.357143,81.521739,81.052632,79.718876,80.040323,79.8,80.040323,83.279221,86.091794,87.29352,89.858012,89.970209,89.980159,89.990089,90.049751,89.910979,89.783282,89.60499,89.130435,78.448276,67.721519,68.604651,65.189873
6425590009 TOWN OF ANDOVER,7/10/2016,2,kVAh,65.76,36.96,36.72,37.2,37.2,39.12,37.68,37.2,90,118.08,122.4,174.24,233.52,248.16,249.12,252.24,257.52,257.52,259.92,259.68,259.44,291.12,268.08,254.16,254.64,261.84,264,264,262.56,260.4,259.92,260.16,205.92,191.04,189.6,187.44,185.76,185.28,185.76,189.12,199.68,228.48,198.72,188.4,190.8,188.64,192,189.36,190.56,188.88,190.8,187.68,190.8,179.76,188.4,188.64,187.2,181.92,175.44,155.28,123.6,120.48,121.44,117.84,118.08,128.16,180.96,181.92,121.44,120.72,119.04,120.72,120.96,120.96,154.56,136.8,119.52,119.04,120,119.04,147.84,172.56,188.88,236.64,241.68,241.92,242.16,241.2,242.64,232.56,230.88,209.76,83.52,37.92,41.28,37.92
6425590009 TOWN OF ANDOVER,7/11/2016,1 kWh,kWh,24.96,24.96,25.68,24.96,24.96,25.2,25.44,24.96,26.88,27.84,24.96,24.96,24.96,83.04,117.84,177.84,177.36,162,225.36,225.36,223.68,221.52,221.76,221.28,221.28,221.76,220.32,220.08,219.84,221.76,224.4,225.12,251.76,240.24,219.12,218.88,219.36,217.92,217.92,218.88,217.92,219.12,218.4,218.4,220.08,218.88,217.44,218.4,217.92,218.64,218.16,218.4,194.64,170.16,180,148.8,151.2,151.44,148.56,146.88,147.12,147.12,147.36,147.84,146.88,146.4,147.36,147.84,189.84,218.16,216.24,217.68,216,218.16,232.08,246.24,214.8,214.32,213.36,213.6,214.8,212.64,210.48,209.28,103.68,97.2,97.2,98.16,97.44,97.44,96.96,97.2,99.84,98.88,97.2,97.68
6425590009 TOWN OF ANDOVER,7/11/2016,1 Power Factor,Power Factor,65.822785,65.822785,65.644172,65.408805,65.408805,65.625,66.25,65.822785,67.878788,69.461078,65.822785,65.822785,65,71.635611,76.479751,79.591837,80.326087,79.693034,85.13146,85.13146,84.958979,84.834559,84.926471,84.898711,84.742647,84.926471,84.764543,84.672207,84.191176,84,84.768812,84.65704,84.665052,84.686971,84.302862,84.210526,84.162063,84.230056,84.308264,84.132841,83.9963,83.45521,83.486239,83.716651,83.820841,83.669725,83.579336,83.639706,83.686636,84.04059,83.701657,83.948339,81.919192,77.912088,78.947368,76.260763,76.923077,76.95122,76.419753,76.309227,76.243781,76.433915,76.463263,76.426799,76.309227,76.345432,76.463263,76.616915,81.211499,83.547794,83.503244,83.440662,83.487941,83.547794,83.506045,84.098361,83.255814,83.302239,83.2397,83.333333,83.64486,83.506126,83.28585,83.206107,81.973435,80.677291,81.162325,81.150794,81.2,80.555556,81.781377,81.325301,81.72888,81.422925,80.677291,80.914513
