"Date / Time","Name Path Reference","Object Name","Object Value",
"25/01/16 19:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224275.3 kWh",
"25/01/16 19:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","24.26862 kVAR",
"25/01/16 19:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153479.5 kWh",
"25/01/16 19:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","41.85469 kVA",
"25/01/16 19:00:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276123.4 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","69.83558 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","75.8536 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","63.86687 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","209.5561 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","211.1086 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7752745 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","134.8026 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","127.9352 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5321173 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","249.1696 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","246.8628 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9478981 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","11.47281 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79653.06 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","18.0452 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","21.31919 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","115514.4 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19964.31 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20861.38 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29101.84 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","47.55817 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","189197.1 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","10.55564 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","78929.16 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","48.71551 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","206826.3 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","68.0145 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","175721.4 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","24.91578 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","66019.74 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","72.16155 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","189103.2 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","49.65777 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","131037.3 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","54.9436 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","160875.9 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","74.05872 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","212222.9 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","34.76921 kW",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224266.3 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","26.82663 kVAR",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153472.9 kWh",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","43.91544 kVA",
"25/01/16 18:45:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276112.3 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","72.40382 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","78.50688 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","62.63118 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","213.5419 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","215.4366 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7752692 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","126.2532 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","133.8958 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5321140 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","248.0726 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","253.7714 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9478920 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","11.582 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79650.3 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","17.78716 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","21.22559 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","115509.1 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19964.3 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20861.34 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVA_Total.M1-kVA-Total (Trend1)","KVA_Total.M1-kVA-Total (Trend1)","0 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAh.M1-kVAh (Trend1)","KVAh.M1-kVAh (Trend1)","29101.8 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KW_Total.DG-kW (Trend1)","KW_Total.DG-kW (Trend1)","51.19221 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.Energy.DG-kWh-Energy (Trend1)","Energy.DG-kWh-Energy (Trend1)","189185.1 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAR_Total.DG-kVAR (Trend1)","KVAR_Total.DG-kVAR (Trend1)","7.765473 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVARh.DG-kVARh (Trend1)","KVARh.DG-kVARh (Trend1)","78926.78 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVA_Total.DG-kVA (Trend1)","KVA_Total.DG-kVA (Trend1)","51.82307 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DG ELECTRIC METER.Analog Inputs.KVAh.DG-kVAh (Trend1)","KVAh.DG-kVAh (Trend1)","206814.1 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KW_Total.DE-ATS-kW (Trend1)","KW_Total.DE-ATS-kW (Trend1)","60.16358 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.Energy.DE-ATS-Energy-kWh (Trend1)","Energy.DE-ATS-Energy-kWh (Trend1)","175706 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAR_Total.DE-ATS-kVAR (Trend1)","KVAR_Total.DE-ATS-kVAR (Trend1)","18.06915 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVARh.DE-ATS-kVARh (Trend1)","KVARh.DE-ATS-kVARh (Trend1)","66014.53 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVA_Total.DE-ATS-kVA (Trend1)","KVA_Total.DE-ATS-kVA (Trend1)","62.8597 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DE-ATS ELECTRIC METER.Analog Inputs.KVAh.DE-ATS-kVAh (Trend1)","KVAh.DE-ATS-kVAh (Trend1)","189087 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KW_Total.CollinCtr-kW (Trend1)","KW_Total.CollinCtr-kW (Trend1)","58.27769 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.Energy.CollinCtr-Energy-kWh (Trend1)","Energy.CollinCtr-Energy-kWh (Trend1)","131023.9 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAR_Total.CollinCtr-kVAR (Trend1)","KVAR_Total.CollinCtr-kVAR (Trend1)","53.99424 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVARh.CollinCtr-kVARh (Trend1)","KVARh.CollinCtr-kVARh (Trend1)","160862.4 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVA_Total.CollinCtr-kVA (Trend1)","KVA_Total.CollinCtr-kVA (Trend1)","79.47012 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL COLLINS ELECTRIC METER.Analog Inputs.KVAh.CollinCtr-kVAh (Trend1)","KVAh.CollinCtr-kVAh (Trend1)","212203.8 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KW_Total.DL-kW (Trend1)","KW_Total.DL-kW (Trend1)","34.0983 kW",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.Energy.DL-Energy-kWh (Trend1)","Energy.DL-Energy-kWh (Trend1)","224257.6 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAR_Total.DL-kVAR (Trend1)","KVAR_Total.DL-kVAR (Trend1)","26.42614 kVAR",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVARh.DL-kVARh (Trend1)","KVARh.DL-kVARh (Trend1)","153466.5 kWh",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVA_Total.DL-kVA (Trend1)","KVA_Total.DL-kVA (Trend1)","43.13972 kVA",
"25/01/16 18:30:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DL ELECTRIC METER.Analog Inputs.KVAh.DL-kVAh (Trend1)","KVAh.DL-kVAh (Trend1)","276101.5 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_A.Trend - Present Value (Trend1)","KW_A.Trend - Present Value (Trend1)","71.58661 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_B.Trend - Present Value (Trend1)","KW_B.Trend - Present Value (Trend1)","72.89824 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_C.Trend - Present Value (Trend1)","KW_C.Trend - Present Value (Trend1)","66.57901 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Total.Main-kW (Trend1)","KW_Total.Main-kW (Trend1)","211.0639 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KW_Present_Demand.Main-kW_Present_Demand (Trend1)","KW_Present_Demand.Main-kW_Present_Demand (Trend1)","222.2482 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.Energy.Main-kWh-Energy (Trend1)","Energy.Main-kWh-Energy (Trend1)","7752639 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Total.Main-kVAR (Trend1)","KVAR_Total.Main-kVAR (Trend1)","125.4544 kVAR",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","KVAR_Present_Demand.Main-kVAR_Present_Demand (Trend1)","134.999 kVAR",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVARh.Main-kVARh (Trend1)","KVARh.Main-kVARh (Trend1)","5321108 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Total.Main-kVA (Trend1)","KVA_Total.Main-kVA (Trend1)","245.5336 kVA",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","KVA_Present_Demand.Main-kVA_Present_Demand (Trend1)","260.0391 kVA",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.MAIN ELECTRIC METER.Analog Inputs.KVAh.Main-kVAh (Trend1)","KVAh.Main-kVAh (Trend1)","9478857 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KW_Total.DHB - kW - Present Value (Trend1)","KW_Total.DHB - kW - Present Value (Trend1)","10.48082 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.Energy.DHB - kWh Total (Trend1)","Energy.DHB - kWh Total (Trend1)","79647.52 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAR_Total.DHB-KVAR (Trend1)","KVAR_Total.DHB-KVAR (Trend1)","17.75995 kVAR",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVA_Total.DHB-KVA (Trend1)","KVA_Total.DHB-KVA (Trend1)","20.62192 kVA",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL DHB ELECTRIC METER.Analog Inputs.KVAh.DHB-kVAh (Trend1)","KVAh.DHB-kVAh (Trend1)","115503.9 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KW_Total.M1-kW-Total (Trend1)","KW_Total.M1-kW-Total (Trend1)","0 kW",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.Energy.M1-kWh-Energy (Trend1)","Energy.M1-kWh-Energy (Trend1)","19964.3 kWh",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVAR_Total.M1-kVAR-Total (Trend1)","KVAR_Total.M1-kVAR-Total (Trend1)","0 kVAR",
"25/01/16 18:15:00","Town Of Andover:AHS-NAE1/FEC Bus2.PANEL M1 ELECTRIC METER.Analog Inputs.KVARh.M1-kVARh (Trend1)","KVARh.M1-kVARh (Trend1)","20861.34 kWh",
