,amain,bmain,cmain,pres,KW_Total.AHS_N1-DE-ATS-kW (Trend1),KW_Total.AHS_N1-DG-kW (Trend1),KW_Total.AHS_N1-DHB - kW (Trend1),KW_Total.AHS_N1-DL-kW (Trend1),KW_Total.AHS_N1-Main-kW (Trend1),KW_Total.CollinCtr-kW (Trend1),KW_Total.M1-kW-Total (Trend1)
2016-01-28 20:00:00,53.21761,50.75309,50.23549,155.3731,30.45588,43.19215,9.158768,32.7053,154.2062,26.16187,0.0
2016-01-29 05:00:00,32.3248,35.4736,38.26063,98.66132,52.85476,10.82308,9.510772,26.00039,105.6903,7.975966,0.0
2016-01-29 05:15:00,42.51833,51.25615,41.13104,101.2629,53.44193,11.96576,9.463375,26.80694,134.9055,35.52595,0.0
2016-01-29 05:30:00,47.49396,49.18115,44.81074,110.5569,67.57437,10.84857,9.674788,27.29905,141.4858,28.16389,0.0
2016-01-29 05:41:00,,,,,,,,,,,
2016-01-29 05:45:00,49.74987,46.35195,49.44078,136.9141,51.15956,32.96814,9.595052,27.64828,145.5426,24.68708,0.0
2016-01-29 06:00:00,48.15345,51.05007,52.63318,125.9928,52.97236,33.18961,9.751378,32.63953,151.8367,24.2633,0.0
2016-01-29 06:15:00,56.1348,59.37412,59.54715,152.9836,57.79003,33.38574,13.3716,47.47047,175.0561,19.95529,0.0
2016-01-29 06:30:00,70.70575,74.99442,77.7198,158.4656,72.45986,56.40877,14.10103,63.68999,223.42,19.35061,0.0
2016-01-29 06:45:00,79.67841,74.11707,79.0318,203.4477,67.43704,57.03982,15.34738,73.994,232.8273,21.72654,0.0
2016-01-29 07:00:00,85.91415,78.89742,82.69257,228.5019,68.15684,64.19319,15.14084,73.75814,247.5042,23.01481,0.0
2016-01-29 07:15:00,99.94863,102.8157,98.04659,243.8209,72.89359,79.83478,34.88351,87.89819,300.6789,23.48133,0.0
2016-01-29 07:21:00,,,,,,,,,,,
2016-01-29 07:30:00,121.4934,120.0567,121.3693,273.3645,96.95934,94.98124,39.33638,102.2626,362.9194,24.10633,0.0
2016-01-29 07:45:00,126.9728,130.0347,123.3456,331.9928,84.97635,100.3602,41.65194,123.8387,380.3531,24.31096,0.0
2016-01-29 08:00:00,133.1676,139.3878,136.2357,363.83,99.56834,100.5047,49.4701,136.2966,408.791,25.13991,0.0
2016-01-29 08:15:00,126.8944,127.91,124.107,388.4596,80.76273,82.43877,52.21496,123.8909,378.9114,34.25597,0.0
2016-01-29 08:30:00,123.5853,135.2087,126.8362,388.4614,78.79655,86.07466,49.84837,131.7559,385.6302,31.8902,0.0
2016-01-29 08:45:00,122.8491,128.1525,126.2565,377.9601,81.06685,86.91,48.12616,129.7757,377.2581,26.99809,0.0
2016-01-29 09:00:00,129.4257,132.2335,129.286,378.6104,110.9449,93.11749,50.38257,126.5009,390.9453,27.41946,0.0
2016-01-29 09:01:00,,,,,,,,,,,
2016-01-29 09:15:00,130.4029,136.4258,131.1217,384.0973,98.46387,94.52617,49.39593,121.8742,398.0244,27.71116,0.0
2016-01-29 09:30:00,135.4596,131.5296,124.7523,387.7148,80.43742,94.23313,47.35543,125.0396,391.7414,37.96364,0.0
2016-01-29 09:45:00,123.1832,138.442,126.3066,385.3344,80.48106,94.39758,46.23787,126.0306,387.9318,34.27714,0.0
2016-01-29 10:00:00,135.1363,136.9159,132.5938,387.0023,77.56224,85.78822,47.35093,117.927,404.646,67.61987,0.0
2016-01-29 10:15:00,142.4791,147.716,135.8647,399.6706,83.572,87.83647,47.62317,128.8459,426.0599,74.75538,0.0
2016-01-29 10:30:00,142.3661,144.5641,141.704,420.5265,87.97503,92.93428,45.70641,121.3041,428.6342,70.6724,0.0
2016-01-29 10:41:00,,,,,,,,,,,
2016-01-29 10:45:00,134.925,139.184,131.2751,425.0105,77.94212,88.89208,45.83783,119.044,405.3162,65.9239,0.0
2016-01-29 11:00:00,134.1452,137.9675,131.9463,411.6284,78.72505,96.02515,47.81968,108.7516,402.2877,62.46552,0.0
2016-01-29 11:15:00,136.766,139.0971,132.9594,410.3884,76.15132,96.72055,41.44999,103.5954,408.8225,83.85729,0.0
2016-01-29 11:30:00,134.3581,134.6276,127.0131,411.1319,80.33633,95.98692,44.14854,99.77556,395.9988,67.14394,0.0
2016-01-29 11:45:00,138.0207,134.7827,132.5508,399.9917,81.3828,97.62778,40.90214,96.34113,405.3542,84.1834,0.0
2016-01-29 12:00:00,123.4441,128.6942,125.4821,403.8381,70.56181,96.65714,39.89101,91.91505,377.6204,70.43707,0.0
2016-01-29 12:15:00,121.1817,126.386,123.0603,388.4872,68.89815,90.87958,37.52368,88.69659,370.4262,74.87462,0.0
2016-01-29 12:21:00,,,,,,,,,,,
2016-01-29 12:30:00,119.4368,127.0569,114.1975,382.3181,64.61205,86.90715,37.89294,81.13702,360.6913,79.28033,0.0
2016-01-29 12:45:00,114.3747,120.5369,110.9239,365.8355,65.96297,83.79821,35.98839,77.77621,345.8355,72.63151,0.0
2016-01-29 13:00:00,112.4973,125.2058,115.9644,358.7954,75.79234,82.54877,36.17963,74.5956,353.6676,74.23558,0.0
2016-01-29 13:15:00,113.3094,116.2641,110.5578,349.138,75.19862,81.61876,35.65365,68.74102,340.1313,69.12586,0.0
2016-01-29 13:30:00,113.5826,118.8878,106.9944,340.944,61.34573,85.48207,36.41585,69.12856,339.4647,76.20359,0.0
2016-01-29 13:45:00,116.0278,122.3822,116.0694,343.2089,67.39478,86.43002,39.26559,82.26884,354.4795,69.42245,0.0
2016-01-29 14:00:00,117.9319,115.7603,112.0812,348.3931,65.02141,85.80084,37.10657,75.25362,345.7734,71.75928,0.0
2016-01-29 14:01:00,,,,,,,,,,,
2016-01-29 14:15:00,119.1439,119.5294,113.5924,359.2087,64.51563,89.31943,37.55212,76.82787,352.2657,73.54139,0.0
2016-01-29 14:30:00,121.6764,124.0751,119.8849,340.177,87.75407,89.29578,36.19057,72.38427,365.6365,70.72628,0.0
2016-01-29 14:45:00,113.1942,119.5214,111.6909,349.7974,76.17805,89.40663,35.04098,71.61758,343.8694,62.9329,0.0
2016-01-29 15:00:00,120.6036,122.5511,114.3492,347.2319,91.41536,92.63648,32.16739,62.23182,357.504,69.5082,0.0
2016-01-29 15:15:00,84.37448,90.09521,83.08806,335.6185,67.64658,43.91096,29.41274,52.25357,258.0354,58.82616,0.0
2016-01-29 15:30:00,85.00095,89.01846,82.06691,324.8784,68.66182,42.19769,30.07165,46.06431,256.2067,62.58929,0.0
2016-01-29 15:41:00,,,,,,,,,,,
2016-01-29 15:45:00,80.64103,87.33861,83.51904,259.7889,66.71444,39.8953,25.75458,45.94715,251.4208,67.34901,0.0
2016-01-29 16:00:00,81.67302,82.38364,77.62556,251.0457,60.75579,43.45876,25.62543,44.24414,241.6822,61.92582,0.0
2016-01-29 16:15:00,65.19878,71.81231,64.33997,247.8852,43.80911,30.40501,26.21006,41.72681,201.351,59.9548,0.0
2016-01-29 16:30:00,68.12702,68.26785,63.12671,231.8233,47.41371,31.86204,13.89542,37.06664,199.5216,70.10854,0.0
2016-01-29 16:45:00,57.76311,62.13633,58.61582,188.3538,34.91052,26.86512,13.37622,36.67893,178.5152,66.66949,0.0
2016-01-29 17:00:00,54.8895,60.03345,57.23177,185.3819,35.25453,31.8896,13.50251,39.29085,172.1547,52.74953,0.0
2016-01-29 17:15:00,62.44488,62.74095,60.54099,188.8583,36.01715,49.97995,10.6976,37.92393,185.7268,49.77122,0.0
2016-01-29 17:21:00,,,,,,,,,,,
2016-01-29 17:30:00,61.80869,67.21018,64.26368,192.8497,44.74551,52.68272,10.0139,32.16533,193.2826,55.25008,0.0
2016-01-29 17:45:00,70.39074,69.12677,66.57667,187.4248,51.95031,50.72306,11.26826,32.54142,206.1741,60.3452,0.0
2016-01-29 18:00:00,57.05781,61.38152,57.97798,189.9642,33.86587,46.70249,9.413785,30.75382,176.4173,55.45324,0.0
2016-01-29 18:15:00,74.34581,81.61864,78.9643,187.6034,93.10071,48.95442,9.785175,29.51326,235.0758,56.6369,0.0
2016-01-29 18:30:00,69.17445,73.90604,68.71481,201.4111,66.66151,49.53817,9.81473,29.9497,211.7953,57.23804,0.0
2016-01-29 18:45:00,67.491,72.33486,69.69301,219.9956,73.3241,48.54502,9.567926,28.12005,209.6444,52.42691,0.0
2016-01-29 19:00:00,67.23753,69.0959,70.4435,211.7565,56.5984,50.9814,9.93064,34.78157,206.7769,58.8789,0.0
2016-01-29 19:01:00,,,,,,,,,,,
2016-01-29 19:15:00,62.88602,67.15548,65.43367,200.0034,62.7625,48.5188,10.60867,27.02149,195.5323,47.61269,0.0
2016-01-29 19:30:00,63.42241,64.03996,65.59697,195.5369,54.35691,49.993,9.553709,27.75076,193.0593,51.72417,0.0
2016-01-29 19:45:00,66.19131,65.7233,64.72703,195.636,58.3904,47.38247,9.334943,29.95619,196.6417,53.05318,0.0
2016-01-29 20:00:00,58.49995,62.67062,62.77477,196.2304,57.43916,46.15954,8.381964,26.11587,183.9453,46.93702,0.0
2016-01-30 05:00:00,29.07039,33.7411,35.92313,98.76128,49.21296,10.32289,8.823148,22.91131,98.73462,8.581209,0.0
2016-01-30 05:01:00,,,,,,,,,,,
2016-01-30 05:15:00,33.56982,39.90014,39.77557,99.78386,56.78515,16.7927,8.936856,23.68706,113.2455,8.390405,0.0
2016-01-30 05:30:00,31.56441,36.17398,37.54168,101.4455,45.69743,17.65125,8.298046,26.6207,105.2801,8.948005,0.0
2016-01-30 05:45:00,43.31893,44.79483,46.29322,109.4311,54.09635,32.7611,8.400017,26.49369,134.407,13.22883,0.0
2016-01-30 06:00:00,36.3162,46.1515,43.62906,109.1895,47.17711,33.68097,8.018508,24.37039,126.0967,13.94149,0.0
2016-01-30 06:15:00,45.19017,52.79051,50.47447,126.2026,67.30537,35.43267,8.488582,30.39477,148.4551,9.322101,0.0
2016-01-30 06:30:00,45.19496,57.71938,49.25658,130.1971,60.83969,41.16374,8.076168,31.33838,152.1709,13.5794,0.0
2016-01-30 06:41:00,,,,,,,,,,,
2016-01-30 06:45:00,57.13842,61.34309,55.8235,152.0488,62.06317,62.27011,7.8871,31.24278,174.305,13.40656,0.0
2016-01-30 07:00:00,56.43797,68.65044,61.7415,159.7532,70.74553,64.9441,7.841347,30.42395,185.9302,13.4053,0.0
2016-01-30 07:15:00,55.71164,63.26686,59.80305,178.8273,64.34454,68.18977,8.707136,31.21477,178.7815,9.647543,0.0
2016-01-30 07:30:00,52.34714,63.20518,52.29969,183.3717,62.05125,56.9107,8.479271,30.63236,167.852,12.7023,0.0
2016-01-30 07:45:00,54.63675,60.6627,55.75578,178.4449,65.48817,59.64867,8.951267,31.19893,171.0552,8.383566,0.0
2016-01-30 08:00:00,52.59461,60.21427,54.61077,172.6214,63.42953,60.01014,8.503885,30.53744,167.4196,8.489323,0.0
2016-01-30 08:15:00,50.55196,57.7186,53.24413,171.2771,62.49328,56.10682,7.991981,29.16634,161.5147,8.36063,0.0
2016-01-30 08:21:00,,,,,,,,,,,
2016-01-30 08:30:00,52.91708,57.36212,56.0276,168.8564,60.1064,62.3731,8.115158,31.16252,166.3068,8.499577,0.0
2016-01-30 08:45:00,53.11387,61.43853,57.18498,173.2681,64.1376,61.73548,8.093909,32.67314,171.7374,8.520396,0.0
2016-01-30 09:00:00,56.14084,58.13173,54.88494,173.8452,61.14615,57.84806,8.495765,31.81236,169.1575,12.42428,0.0
2016-01-30 09:15:00,53.34743,59.29135,56.13317,173.4638,64.6726,59.97819,8.685212,31.18557,169.1507,8.463394,0.0
2016-01-30 09:30:00,61.87359,66.85271,65.44518,168.1645,64.74049,57.26488,8.224424,31.56006,177.354,8.628185,0.0
2016-01-30 09:45:00,52.99098,59.50573,57.75897,172.0114,66.77599,61.36309,8.297776,30.54773,170.2557,8.859871,0.0
2016-01-30 10:00:00,54.17408,65.40418,57.80173,173.6958,66.5226,60.85139,8.861422,31.46601,177.1573,12.76607,0.0
2016-01-30 10:01:00,,,,,,,,,,,
2016-01-30 10:15:00,56.70037,58.67549,57.18694,175.1166,68.05178,55.32037,7.743886,33.66232,172.5628,12.56046,0.0
2016-01-30 10:30:00,56.67108,61.64161,59.93938,174.4844,71.07014,57.95782,8.449438,34.90403,178.2521,9.024897,0.0
2016-01-30 10:45:00,49.9361,58.27439,56.37547,172.3328,62.19296,57.80782,8.930244,30.48365,164.773,8.437144,0.0
2016-01-30 11:00:00,54.69124,62.18995,60.74457,170.1539,73.72258,57.43705,8.253296,32.5654,177.2215,8.391695,0.0
2016-01-30 11:15:00,50.0672,59.06481,57.33398,172.7827,65.33475,55.84093,8.438637,31.59837,166.466,8.7183,0.0
2016-01-30 11:30:00,48.78642,55.65759,54.23552,168.7692,58.79604,52.99637,8.726235,31.92024,158.5311,8.524047,0.0
2016-01-30 11:41:00,,,,,,,,,,,
2016-01-30 11:45:00,50.78672,58.05438,55.96738,167.9128,63.64976,54.47865,7.926968,32.38967,164.8085,8.616085,0.0
2016-01-30 12:00:00,50.93843,62.57222,55.06028,166.2448,62.64219,55.23888,8.432549,31.96839,168.552,13.24178,0.0
2016-01-30 12:15:00,51.06774,62.67744,55.32552,170.4419,64.05156,55.11266,8.176276,30.52004,167.9476,12.86466,0.0
2016-01-30 12:30:00,55.0046,58.93658,55.67623,170.8352,62.37657,57.4738,8.516855,31.04046,169.6174,13.15553,0.0
2016-01-30 12:45:00,54.10998,62.76168,58.4752,170.6255,71.8121,55.30526,8.375134,33.89851,175.3469,9.056485,0.0
2016-01-30 13:00:00,52.24802,58.4988,57.00343,169.2479,64.88055,54.92574,8.949159,33.89011,167.7502,8.583444,0.0
2016-01-30 13:15:00,53.54118,63.69779,58.92981,167.2783,72.9536,57.83037,8.276173,32.61258,176.1688,8.635219,0.0
2016-01-30 13:21:00,,,,,,,,,,,
2016-01-30 13:30:00,50.61452,57.47485,53.22931,167.9259,59.35026,55.77937,8.237704,30.37485,161.3187,9.237997,0.0
2016-01-30 13:45:00,55.36771,59.43226,56.4145,167.0017,68.08353,54.6326,8.658465,30.14862,171.0343,12.62612,0.0
2016-01-30 14:00:00,50.87018,57.92239,56.82024,167.8277,62.73149,54.81376,8.256593,33.35421,165.6128,8.497495,0.0
2016-01-30 14:15:00,51.72515,57.09583,55.53824,166.3142,62.98642,53.77698,8.152261,33.29741,164.3592,8.714919,0.0
2016-01-30 14:30:00,48.42947,56.1826,53.44669,166.2013,58.27417,54.91123,7.848093,29.75368,158.0588,8.580956,0.0
2016-01-30 14:45:00,46.99392,54.41077,50.99721,163.6606,88.02728,53.05103,8.17824,29.79715,152.4019,9.125156,0.0
2016-01-30 15:00:00,53.35228,60.79003,52.47778,161.7853,62.16153,52.80086,8.233008,30.78424,166.5208,16.65623,0.0
2016-01-30 15:01:00,,,,,,,,,,,
2016-01-30 15:15:00,51.44347,58.50716,53.79585,160.2454,60.93558,54.66692,8.409031,34.252,163.7465,8.447204,0.0
2016-01-30 15:30:00,55.3908,63.48438,60.56655,163.4913,64.66339,53.4296,9.076688,32.08149,179.4417,8.577634,0.0
2016-01-30 15:45:00,51.16768,57.07924,53.6802,162.9686,60.88026,53.25431,9.181139,30.30623,161.0023,9.275656,0.0
2016-01-30 16:00:00,53.53877,61.06821,55.53636,164.9,70.2424,54.80423,8.716791,29.63186,170.1433,8.803399,0.0
2016-01-30 16:15:00,50.45502,57.16219,53.78647,165.43,62.26484,52.28726,8.297017,31.5005,161.4453,8.981918,0.0
2016-01-30 16:30:00,56.07595,62.13039,58.30499,164.6036,73.70107,54.88811,7.97348,32.85549,176.5113,8.412455,0.0
2016-01-30 16:41:00,,,,,,,,,,,
2016-01-30 16:45:00,51.44012,56.28538,55.62158,166.2224,63.02337,51.83944,8.939739,35.35944,164.2688,8.667573,0.0
2016-01-30 17:00:00,49.8482,57.8164,53.09188,167.2536,61.73771,52.4598,8.51386,33.00544,160.7565,8.536797,0.0
2016-01-30 17:15:00,60.71343,64.57403,62.5361,168.2494,63.96022,70.96978,8.558856,33.58416,188.1665,13.65968,0.0
2016-01-30 17:30:00,54.7029,66.03628,61.59869,172.4653,61.71611,70.4351,8.424319,31.88793,182.3378,13.97129,0.0
2016-01-30 17:45:00,57.37492,64.08151,61.45458,184.5413,63.10942,70.80201,9.041467,33.52842,182.911,9.318803,0.0
2016-01-30 18:00:00,55.1954,60.98083,61.97161,183.8047,60.22446,67.89753,9.012216,34.88864,178.1478,9.560793,0.0
2016-01-30 18:15:00,58.1105,63.82921,63.26286,182.3522,67.19303,70.39255,8.272268,32.14949,185.2025,9.413961,0.0
2016-01-30 18:21:00,,,,,,,,,,,
2016-01-30 18:30:00,58.71995,60.8469,58.64457,183.3118,57.39531,69.11155,8.773995,30.87712,178.2114,13.77825,0.0
2016-01-30 18:45:00,58.43631,66.69023,63.55957,182.5568,72.61535,69.30865,8.12973,33.34538,188.6861,9.535386,0.0
2016-01-30 19:00:00,54.4277,63.16566,60.23775,180.8027,64.86211,68.93239,8.352374,30.31017,177.8311,9.583289,0.0
2016-01-30 19:15:00,57.42065,64.71766,62.22338,182.8201,69.13758,67.70306,8.748261,32.61111,184.3617,9.533885,0.0
2016-01-30 19:30:00,56.16525,62.07806,59.99307,180.5275,61.49142,68.71903,8.436115,32.83393,178.2364,9.841225,0.0
2016-01-30 19:45:00,57.71347,65.76569,59.43571,179.3343,62.94382,66.75312,7.925871,29.03199,182.9149,18.11342,0.0
2016-01-30 20:00:00,46.2792,53.60558,52.009,179.3331,59.69377,47.74929,8.665979,29.84384,151.7614,10.05406,0.0
2016-01-31 05:00:00,24.31806,24.27121,27.1929,78.4093,23.91771,10.88563,8.289556,20.40698,75.78216,12.58841,0.0
2016-01-31 05:15:00,25.37133,28.19493,30.19272,76.91332,25.14653,17.81457,8.163096,24.74589,83.75898,8.509519,0.0
2016-01-31 05:30:00,27.44833,29.73165,31.07616,83.63243,25.60508,17.75039,8.367417,25.94413,88.25614,11.50344,0.0
2016-01-31 05:45:00,31.25639,36.32033,37.82072,87.44709,29.89974,33.25689,8.264325,25.31103,105.3974,9.75363,0.0
2016-01-31 06:00:00,28.833,33.96809,35.72489,89.15761,22.99357,33.02339,8.389451,25.27852,98.52598,9.514229,0.0
2016-01-31 06:01:00,,,,,,,,,,,
2016-01-31 06:15:00,51.7588,54.57195,59.88037,103.103,86.80322,35.46119,8.657893,29.00187,165.7018,9.539569,0.0
2016-01-31 06:30:00,52.84584,55.84872,53.63306,123.5687,71.15454,40.85368,8.128465,31.16311,162.3276,13.28387,0.0
2016-01-31 06:45:00,53.95792,60.53304,58.49788,169.7692,71.48215,56.45728,8.423829,29.75314,172.9888,9.614177,0.0
2016-01-31 07:00:00,48.56744,56.66907,55.2412,159.6654,59.40796,57.09255,8.789477,29.86069,160.4777,9.379154,0.0
2016-01-31 07:15:00,52.63962,61.54914,59.69336,168.6448,73.75907,56.8148,8.767874,28.08423,173.8821,9.371758,0.0
2016-01-31 07:30:00,51.52127,59.36648,57.1209,170.3671,67.10247,57.02475,8.159698,29.04949,168.0087,9.515014,0.0
2016-01-31 07:41:00,,,,,,,,,,,
2016-01-31 07:45:00,53.53656,55.27185,52.28775,170.1867,62.87117,50.35546,8.154832,30.95537,161.2237,11.69526,0.0
2016-01-31 08:00:00,53.94857,56.24944,53.09036,170.402,61.23256,55.23834,8.823275,29.50719,163.2884,12.53476,0.0
2016-01-31 08:15:00,51.7784,58.46809,55.01194,163.4166,66.34858,52.55151,9.626353,27.63455,165.2584,8.579599,0.0
2016-01-31 08:30:00,57.11299,64.94225,60.04598,166.5735,65.7662,54.37703,8.422211,28.14927,162.7815,8.418239,4.635581
2016-01-31 08:45:00,51.52425,56.89959,53.56271,162.7355,61.84526,54.3207,8.74095,30.93402,161.9865,8.919368,0.0
2016-01-31 09:00:00,52.05307,59.66161,54.12181,168.4323,70.28255,54.71162,8.482004,28.40868,165.5436,8.57545,0.0
2016-01-31 09:15:00,50.10817,57.14923,55.8582,168.238,66.33367,53.30245,8.052591,29.98544,163.1156,8.921392,0.0
2016-01-31 09:21:00,,,,,,,,,,,
2016-01-31 09:30:00,55.65858,61.99181,57.4669,165.4429,67.51542,54.56681,8.43023,31.52841,175.2576,12.63695,0.0
2016-01-31 09:45:00,58.56648,67.09077,58.63246,165.7726,67.96138,66.14848,8.756736,31.83377,184.2897,12.74702,0.0
2016-01-31 10:00:00,57.4024,63.11095,60.32858,167.9907,62.77927,74.49436,8.141189,28.97392,180.8419,8.778929,0.0
2016-01-31 10:15:00,58.62169,64.06523,63.87598,184.1939,74.14138,69.6805,8.692371,28.07089,186.5629,8.703856,0.0
2016-01-31 10:30:00,51.79955,60.71484,58.0395,186.7697,62.21971,67.05249,7.720049,27.83769,170.6536,8.511483,0.0
2016-01-31 10:45:00,60.08023,64.01756,64.17282,182.3615,73.6403,65.349,7.986904,29.98414,188.2706,15.72769,0.0
2016-01-31 11:00:00,57.09072,64.8932,64.17672,179.8506,62.74162,64.05397,8.220991,30.84628,186.1606,20.7915,0.0
2016-01-31 11:01:00,,,,,,,,,,,
2016-01-31 11:15:00,55.38119,64.3727,64.95029,188.5676,66.33295,59.84832,8.235799,31.04995,184.7042,21.23477,0.0
2016-01-31 11:30:00,64.93437,72.44398,72.39717,185.9687,65.80447,62.73158,8.460341,30.87076,210.0581,45.71192,0.0
2016-01-31 11:45:00,62.24848,69.78116,72.63071,201.5819,61.58469,60.12667,7.911992,29.90905,204.6603,45.61481,0.0
2016-01-31 12:00:00,66.87766,72.68626,71.90965,209.7197,70.51794,61.57979,8.340223,29.73589,211.4736,45.28873,0.0
2016-01-31 12:15:00,65.7032,75.96494,69.76086,205.2409,63.70179,62.15078,8.873454,29.5282,210.8618,49.35345,0.0
2016-01-31 12:30:00,72.49203,71.48947,71.02792,205.0618,65.82296,62.80721,8.263381,33.69776,215.0094,49.89177,0.0
2016-01-31 12:41:00,,,,,,,,,,,
2016-01-31 12:45:00,65.73051,66.49974,66.11987,206.1933,56.57461,57.20377,8.674874,28.7354,198.3501,46.66559,0.0
2016-01-31 13:00:00,64.50083,74.08599,67.61995,202.9052,62.865,56.43162,8.154428,31.16421,206.2068,50.94012,0.0
2016-01-31 13:15:00,62.78391,67.73489,64.32756,200.6329,56.21672,57.0568,8.214397,29.42923,194.8463,47.05162,0.0
2016-01-31 13:30:00,60.3403,66.13026,63.71663,196.4155,49.92322,56.21592,7.850074,31.33942,190.1872,47.02013,0.0
2016-01-31 13:45:00,56.8816,68.29011,61.76542,196.7905,33.61192,55.7665,7.795998,31.91048,186.9371,60.35847,0.0
2016-01-31 14:00:00,65.07302,65.50353,62.59477,191.4119,42.07142,56.36099,8.149503,31.3883,193.1713,59.07309,0.0
2016-01-31 14:15:00,57.00283,62.47881,62.19635,188.0605,35.76157,51.42435,9.638706,31.05467,181.678,55.01236,0.0
2016-01-31 14:21:00,,,,,,,,,,,
2016-01-31 14:30:00,55.41169,60.28487,60.40664,182.4695,31.76169,52.13763,8.27086,32.54199,176.1032,54.32215,0.0
2016-01-31 14:45:00,57.53898,64.96437,60.18944,183.6121,32.04168,59.20363,7.743127,30.88125,182.6928,54.90237,0.0
2016-01-31 15:00:00,59.54225,65.62876,62.94562,185.2743,39.208,56.90213,9.054908,30.58741,188.1166,54.37338,0.0
2016-01-31 15:15:00,61.51777,67.54229,65.56128,187.9146,43.37289,59.96072,9.034039,30.73994,194.6213,54.52761,0.0
2016-01-31 15:30:00,64.93526,65.43732,62.29541,185.1453,32.02299,59.62148,9.396777,34.78535,192.7589,58.93557,0.0
2016-01-31 15:45:00,59.72604,64.27346,60.04911,191.6341,33.07633,58.2054,8.588333,31.08224,184.0486,54.77927,0.0
2016-01-31 16:00:00,61.28261,64.10568,59.70427,192.3435,30.89781,62.70311,8.803044,30.7943,185.0926,55.01707,0.0
2016-01-31 16:01:00,,,,,,,,,,,
2016-01-31 16:15:00,60.00783,64.17548,61.89643,191.1418,35.25719,58.26785,8.38822,31.19053,185.9962,54.94046,0.0
2016-01-31 16:30:00,72.43248,78.06825,74.163,190.1074,74.82043,60.53994,9.388986,26.71418,224.6638,55.73895,0.0
2016-01-31 16:45:00,67.65183,72.86282,68.45833,216.3215,62.4382,57.89407,8.409292,28.30801,208.973,54.80011,0.0
2016-01-31 17:00:00,68.03702,71.41158,71.61374,218.7656,65.02594,57.59278,7.930796,31.2142,211.0623,54.14759,0.0
2016-01-31 17:15:00,69.71045,74.19759,72.61479,216.8762,57.17343,65.93787,8.300399,33.08871,216.5228,55.95387,0.0
2016-01-31 17:30:00,70.60132,78.97549,74.19078,209.8117,61.19124,74.17182,7.990294,29.21492,223.7676,54.9368,0.0
2016-01-31 17:41:00,,,,,,,,,,,
2016-01-31 17:45:00,69.31198,77.43451,74.92947,222.674,55.07133,75.21513,8.356743,31.8735,221.676,55.75512,0.0
2016-01-31 18:00:00,68.90452,77.34504,73.57423,223.9394,56.51283,75.06471,8.205139,29.70061,220.036,54.74222,0.0
2016-01-31 18:15:00,74.42592,80.95762,74.25639,224.2572,68.47779,63.22603,8.294479,31.37939,229.6399,62.80256,0.0
2016-01-31 18:30:00,64.00233,70.26264,68.57515,221.7279,52.61857,62.59471,7.844761,29.12244,202.8401,54.01857,0.0
2016-01-31 18:45:00,60.7297,66.99726,65.38791,208.1682,41.25417,62.83556,8.403972,27.71566,192.6278,55.24231,0.0
2016-01-31 19:00:00,58.63262,64.26182,62.46624,206.6059,34.10794,61.36861,8.625158,26.77592,185.3607,55.80618,0.0
2016-01-31 19:15:00,64.14544,70.19184,67.57249,190.7883,47.96394,61.33619,8.874196,30.24022,202.1169,55.61451,0.0
2016-01-31 19:21:00,,,,,,,,,,,
2016-01-31 19:30:00,47.33798,49.75359,50.02463,189.8251,32.43832,61.35999,8.410961,26.2909,147.1162,19.31036,0.0
2016-01-31 19:45:00,45.5118,52.68477,50.69636,157.8626,43.02132,58.56569,8.093395,26.36549,148.8929,14.99404,0.0
2016-01-31 20:00:00,44.73442,50.50217,51.65259,149.3792,35.65126,61.42844,8.890361,30.45112,146.8892,12.02598,0.0
2016-02-01 05:00:00,26.82612,30.43801,36.38941,89.28256,34.75095,21.71459,8.612062,20.33451,93.65353,7.608633,0.0
2016-02-01 05:15:00,59.19116,64.4837,57.67149,87.97403,86.57027,22.11952,9.185077,26.25028,181.3463,36.98177,0.0
2016-02-01 05:21:00,,,,,,,,,,,
