Usage statistics start at 5:00 each day
,Main (kWh),Gym (kWh),PlugLoad (kWh),Lighting (kWh),Emergency Kitchen+Lights (kWh),Chillers (kWh),CollinCent (kWh)
2016-03-05,4253.0,481.69999999998254,253.77999999999884,663.5999999999767,1192.5,0.2999999999992724,1723.7000000000116
2016-03-06,4374.0,534.8999999999942,242.24000000000524,674.3000000000466,1248.6000000000058,0.43000000000029104,1737.1000000000058
2016-03-07,5563.0,1357.1999999999825,575.2299999999959,1604.5,1474.6999999999825,0.5500000000029104,498.6000000000058
2016-03-08,5672.0,1294.6000000000058,605.9800000000105,1650.1999999999534,1322.1000000000058,12.069999999999709,675.0
2016-03-09,5861.0,1385.5,574.4599999999919,1694.0999999999767,1251.0,119.09999999999854,736.2000000000116
2016-03-10,5777.0,1364.0,572.0800000000017,1760.2999999999884,1150.0,143.11000000000058,691.2999999999884
2016-03-11,5617.0,1175.6000000000058,498.4600000000064,1266.5,1224.7000000000116,19.739999999997963,1281.6000000000058
2016-03-12,3750.0,323.0,202.4100000000035,606.5,985.8999999999942,0.7200000000011642,1669.6000000000058
2016-03-13,3484.0,421.8999999999942,212.0500000000029,685.7000000000116,811.6000000000058,0.7900000000008731,1377.8000000000175
2016-03-14,5346.0,1220.1000000000058,550.3000000000029,1573.2999999999884,1295.3999999999942,0.6799999999966531,540.8999999999942
2016-03-15,5742.0,1249.8999999999942,575.4000000000087,1640.0,1310.1000000000058,0.7299999999995634,800.3000000000175
2016-03-16,5429.0,1235.6000000000058,567.5,1636.5,1229.6999999999825,23.580000000001746,561.8999999999942
2016-03-17,5630.0,1243.3999999999942,574.1999999999971,1593.2000000000116,1209.8000000000175,51.090000000000146,788.0999999999767
2016-03-18,5455.0,1139.8000000000175,559.6999999999971,1546.5999999999767,1391.1999999999825,3.069999999999709,648.5999999999767
2016-03-19,4251.0,540.3999999999942,220.1999999999971,886.5999999999767,1270.3000000000175,0.4900000000016007,1391.7999999999884
2016-03-20,2535.0,436.29999999998836,205.5,574.7999999999884,1100.8999999999942,0.4599999999991269,251.0
2016-03-21,3092.0,529.0,201.10000000000582,631.6000000000349,1058.5,0.42000000000189175,572.0
2016-03-22,5608.0,1467.1000000000058,542.3999999999942,1578.2000000000116,1362.0,0.8999999999978172,520.2000000000116
2016-03-23,5873.0,1337.2000000000116,581.0,1691.0,1232.6000000000058,38.400000000001455,876.5
2016-03-24,5364.0,1202.0,558.1000000000058,1547.0,1305.3999999999942,0.5300000000024738,607.3000000000175
2016-03-25,2798.0,579.6999999999825,236.5,652.9000000000233,933.0,0.5399999999972351,405.3999999999942
2016-03-26,2748.0,530.0,222.5,547.8000000000466,944.2000000000116,0.4400000000023283,535.6000000000058
2016-03-27,2714.0,359.30000000001746,220.3000000000029,600.4000000000233,792.5999999999767,0.5900000000001455,770.0
2016-03-28,5435.0,1278.6000000000058,557.5,1645.9000000000233,1292.0,0.5900000000001455,536.0
2016-03-29,6025.0,1300.3000000000175,545.5,1595.0999999999767,1343.0,0.5400000000008731,1116.3999999999942
2016-03-30,5605.0,1259.0,576.1999999999971,1592.0,1236.2999999999884,24.389999999999418,796.0
2016-03-31,5371.0,1159.0,571.0,1637.4000000000233,1146.8999999999942,154.09999999999854,555.2000000000116
2016-04-01,5958.0,1351.5,531.3999999999942,1565.7999999999884,1027.4000000000233,261.77000000000044,1058.6000000000058
2016-04-02,3548.0,405.3999999999942,191.29999999998836,603.4000000000233,760.7000000000116,0.6399999999994179,1616.0
2016-04-03,3888.0,510.0,191.5,638.1000000000349,1111.6000000000058,0.22999999999956344,1485.7000000000116
2016-04-04,5830.0,1218.0999999999767,531.6999999999971,1575.100000000035,1625.0999999999767,0.0,812.5
2016-04-05,5983.0,1240.1000000000058,554.8999999999942,1593.0999999999767,1649.8000000000466,0.3000000000029104,872.5
2016-04-06,5724.0,1306.3999999999942,567.3000000000029,1568.4000000000233,1311.2999999999884,0.8099999999976717,877.2999999999884
2016-04-07,5397.0,1343.5,614.1999999999971,1581.0,1125.7999999999884,0.6399999999994179,633.3999999999942
2016-04-08,5259.0,1210.2999999999884,561.0,1479.5,1313.5999999999767,0.5799999999981083,610.3999999999942
2016-04-09,2454.0,387.1000000000349,218.6999999999971,578.0,901.7000000000116,0.6000000000021828,391.80000000001746
2016-04-10,2664.0,364.0,194.6999999999971,583.1000000000349,815.2999999999884,0.680000000000291,733.0
2016-04-11,5522.0,1252.4000000000233,563.1000000000058,1578.7999999999884,1152.7999999999884,0.6500000000014552,908.6000000000058
2016-04-12,5819.0,1229.2999999999884,547.1999999999971,1627.2999999999884,1131.9000000000233,29.720000000001164,1123.1000000000058
2016-04-13,6023.0,1286.2999999999884,553.8000000000029,1601.2999999999884,1264.899999999965,29.110000000000582,1149.2999999999884
2016-04-14,5771.0,1141.9000000000233,608.6000000000058,1576.2999999999884,1283.100000000035,40.63999999999942,959.8999999999942
2016-04-15,5373.0,1114.7000000000116,495.1999999999971,1457.0,1077.7000000000116,58.5,1003.7000000000116
2016-04-16,3257.0,347.70000000001164,192.0,559.2000000000116,739.4000000000233,0.7000000000007276,1443.8000000000175
2016-04-17,2621.0,314.29999999998836,190.39999999999418,581.5999999999767,717.2000000000116,0.7199999999975262,838.1000000000058
2016-04-18,2184.0,334.29999999998836,191.6999999999971,556.7999999999884,667.7000000000116,0.6500000000014552,447.9000000000233
2016-04-19,2469.0,401.5,338.0,675.7999999999884,752.8000000000466,0.6300000000010186,313.8999999999942
2016-04-20,2560.0,365.79999999998836,361.6000000000058,676.7999999999884,804.2999999999884,0.6199999999989814,366.70000000001164
2016-04-21,2630.0,287.30000000004657,268.0,669.7999999999884,772.4000000000233,1.5099999999983993,684.3999999999942
2016-04-22,3021.0,359.79999999998836,232.3000000000029,748.5999999999767,752.2000000000116,5.430000000000291,983.0
2016-04-23,1890.0,341.30000000004657,189.20000000001164,534.6000000000349,654.3000000000466,0.569999999999709,216.70000000001164
2016-04-24,2154.0,341.0,189.5,574.7999999999884,680.5,0.7099999999991269,417.1000000000058
2016-04-25,5242.0,1161.2000000000116,547.0,1559.9000000000233,1084.7000000000116,69.20999999999913,699.2999999999884
2016-04-26,5624.0,1248.399999999965,606.2999999999884,1629.7999999999884,1360.7999999999884,0.4900000000016007,643.3000000000175
2016-04-27,5455.0,1147.399999999965,552.3999999999942,1550.1999999999534,1172.5,62.39999999999782,832.7999999999884
2016-04-28,5334.0,1168.5,584.8999999999942,1519.5,1150.100000000035,56.85000000000218,714.8999999999942
2016-04-29,5175.0,1141.0,553.5,1475.0999999999767,1152.7999999999884,40.88999999999942,667.9000000000233
2016-04-30,2429.0,321.80000000004657,199.1999999999971,549.7000000000116,676.8000000000466,0.7800000000024738,741.0
2016-05-01,1928.0,348.20000000001164,202.5,561.5999999999767,654.5,0.6699999999982538,212.70000000001164
2016-05-02,5752.0,1256.7000000000116,572.1999999999971,1572.7999999999884,1245.600000000035,0.6300000000010186,978.8999999999942
2016-05-03,5202.0,1150.5,523.5,1546.7000000000116,1171.399999999965,11.409999999999854,656.7999999999884
2016-05-04,5234.0,1158.2999999999884,558.3000000000029,1542.2999999999884,1176.399999999965,4.200000000000728,652.7999999999884
2016-05-05,5528.0,1190.600000000035,622.1000000000058,1558.100000000035,1215.399999999965,0.6299999999973807,892.1999999999825
2016-05-06,5006.0,1161.5,522.1999999999971,1470.6999999999534,1060.7999999999884,104.86000000000058,564.3000000000175
2016-05-07,3481.0,382.0,230.70000000001164,619.7999999999884,778.0,0.6099999999969441,1547.0
2016-05-08,1887.0,305.5,190.90000000000873,548.2999999999884,682.0,0.6199999999989814,211.29999999998836
2016-05-09,5031.0,1169.7999999999884,545.8000000000029,1472.0,1097.2999999999884,76.38999999999942,535.5
2016-05-10,5160.0,1182.1999999999534,546.6000000000058,1495.4000000000233,1111.8000000000466,133.1700000000019,541.6000000000058
2016-05-11,5327.0,1143.5999999999767,549.7999999999884,1500.2999999999884,1068.5999999999767,222.22999999999956,687.0
2016-05-12,5379.0,1172.9000000000233,536.6999999999971,1499.2999999999884,1061.5,243.02999999999884,702.6999999999825
2016-05-13,5533.0,1145.600000000035,492.90000000000873,1318.0,1013.6000000000349,261.630000000001,1149.5999999999767
2016-05-14,3504.0,279.1000000000349,198.0,565.2999999999884,733.2000000000116,1.2200000000011642,1798.7000000000116
2016-05-15,2342.0,339.0999999999767,196.5,592.4000000000233,683.1000000000349,0.6599999999998545,582.2999999999884
2016-05-16,5393.0,1055.0,541.3000000000029,1509.4000000000233,1128.2000000000116,42.030000000002474,957.6000000000058
2016-05-17,5853.0,1188.2000000000116,558.0,1536.5999999999767,1051.7000000000116,203.14999999999782,1144.6999999999825
2016-05-18,5882.0,1229.600000000035,562.3999999999942,1531.4000000000233,1028.0999999999767,195.1800000000003,1150.0999999999767
2016-05-19,5473.0,1204.0999999999767,618.6000000000058,1556.2999999999884,1060.7999999999884,225.52000000000044,705.3999999999942
2016-05-20,5441.0,1190.2000000000116,547.6999999999971,1439.2999999999884,1008.5999999999767,252.4900000000016,815.1000000000058
2016-05-21,3801.0,308.8999999999651,199.10000000000582,585.2999999999884,740.3999999999651,1.0499999999992724,2010.5
2016-05-22,2223.0,321.79999999998836,200.60000000000582,585.0999999999767,654.2999999999884,0.5799999999981083,484.29999999998836
2016-05-23,5849.0,1163.600000000035,579.8000000000029,1549.5,1061.7000000000116,300.6800000000003,1048.6000000000058
2016-05-24,5527.0,1176.3000000000466,581.6000000000058,1577.8000000000466,1019.9000000000233,147.29999999999927,799.6999999999825
2016-05-25,6632.0,1500.399999999965,647.6000000000058,1644.2999999999884,1047.3000000000466,380.34000000000015,1202.0
2016-05-26,6684.0,1318.7000000000116,633.7000000000116,1843.100000000035,999.0,513.0499999999993,1195.6999999999825
2016-05-27,6324.0,1222.2000000000116,547.8999999999942,1585.0,951.2999999999884,443.869999999999,1477.7999999999884
2016-05-28,2219.0,299.29999999998836,217.09999999997672,759.8000000000466,709.3999999999651,0.5800000000017462,258.0
2016-05-29,2268.0,309.5,213.79999999998836,872.2999999999884,657.1999999999534,0.5999999999985448,239.5
2016-05-30,2371.0,328.20000000001164,214.60000000000582,647.0,662.1000000000349,0.5800000000017462,545.2999999999884
2016-05-31,7292.0,1350.2000000000116,611.4000000000233,1851.0999999999767,911.5,556.869999999999,1912.7000000000116
2016-06-01,6096.0,1241.0999999999767,596.5,1985.6999999999534,879.2000000000116,439.66999999999825,744.2000000000116
2016-06-02,5739.0,1193.600000000035,574.4000000000233,1770.0,964.7999999999884,353.84000000000015,670.1000000000058
2016-06-03,5615.0,1179.100000000035,515.7999999999884,1352.2999999999884,885.5999999999767,322.5,1283.1000000000058
2016-06-04,3737.0,345.9000000000233,286.0,714.7000000000116,753.3999999999651,94.10999999999694,1565.1999999999825
2016-06-05,2504.0,251.40000000002328,156.39999999999418,608.5,577.1000000000349,0.8200000000033469,936.0999999999767
2016-06-07,4234.0,833.4000000000233,408.80000000001746,1431.600000000035,720.5999999999767,253.9200000000019,466.80000000001746
2016-06-08,5970.0,1165.7000000000116,577.0,1826.100000000035,926.2999999999884,244.29999999999927,1031.2000000000116
2016-06-09,5737.0,1049.899999999965,588.8999999999942,1665.5,979.2999999999884,135.22999999999956,1114.7000000000116
2016-06-10,5522.0,1060.7999999999884,532.4000000000233,1586.0,946.5999999999767,133.09000000000015,1083.3999999999942
2016-06-11,3196.0,344.5,241.5,606.1999999999534,728.2999999999884,0.6000000000021828,1336.3999999999942
2016-06-12,3037.0,267.0,217.30000000001746,644.2999999999884,749.0,0.5200000000004366,1220.6000000000058
2016-06-13,5742.0,1159.4000000000233,598.2000000000116,1666.5,974.2999999999884,190.10000000000218,1019.6000000000058
2016-06-14,5759.0,1163.0999999999767,554.3999999999942,1619.5,959.0999999999767,205.03999999999724,1152.5
2016-06-15,5837.0,1230.2000000000116,618.2000000000116,1609.5999999999767,927.7999999999884,341.72000000000116,1054.3999999999942
2016-06-16,6654.0,1298.7000000000116,604.5,1780.0999999999767,934.9000000000233,370.10999999999694,1550.8999999999942
2016-06-17,5340.0,1143.0,555.7000000000116,1689.7000000000116,939.2000000000116,311.72999999999956,548.0
2016-06-18,3596.0,239.39999999996508,198.0,551.5,704.2000000000116,98.76000000000204,1841.2000000000116
2016-06-19,1875.0,234.79999999998836,199.89999999999418,579.2000000000116,694.7000000000116,0.680000000000291,212.0
2016-06-20,6462.0,1384.0999999999767,576.0,1732.600000000035,943.7000000000116,482.4900000000016,1176.9000000000233
2016-06-21,6517.0,1434.7000000000116,530.0,1563.0999999999767,911.7000000000116,481.8899999999994,1521.8000000000466
2016-06-22,5778.0,1176.7999999999884,532.8999999999942,1268.5,934.5,293.8199999999997,1449.7000000000116
2016-06-23,5799.0,1042.600000000035,451.20000000001164,1327.4000000000233,938.5999999999767,324.880000000001,1592.7000000000116
2016-06-24,4085.0,944.0,416.79999999998836,869.1000000000349,777.0,304.1899999999987,673.2000000000116
2016-06-25,2574.0,274.19999999995343,162.89999999999418,432.79999999998836,675.2000000000116,1.9600000000027649,1082.100000000035
2016-06-26,1817.0,263.6000000000349,163.89999999999418,542.1000000000349,668.2999999999884,0.8100000000013097,225.0
2016-06-27,4291.0,1413.3000000000466,264.19999999998254,880.7999999999884,775.9000000000233,530.0399999999972,316.9000000000233
2016-06-28,3712.0,1264.9000000000233,298.0,905.0,778.2999999999884,180.14999999999782,312.0
2016-06-29,4480.0,1611.5,328.6000000000058,937.2000000000116,812.0,419.7000000000007,289.5
2016-06-30,4498.0,1729.0,339.0,963.3000000000466,813.5,332.3600000000006,237.79999999998836
2016-07-01,3740.0,1118.1999999999534,273.0,987.2000000000116,775.0999999999767,304.1600000000035,245.70000000001164
2016-07-02,2021.0,227.20000000001164,177.0,776.5999999999767,690.6000000000349,0.32999999999447027,201.0
2016-07-03,2110.0,291.79999999998836,178.80000000001746,804.0,689.2000000000116,0.2400000000052387,200.70000000001164
2016-07-04,2814.0,403.0,178.60000000000582,793.1000000000349,689.7999999999884,0.2699999999967986,812.7000000000116
2016-07-05,4535.0,1577.4000000000233,317.79999999998836,1017.0,773.2999999999884,533.0199999999968,243.09999999997672
2016-07-06,5076.0,1679.899999999965,347.8999999999942,1163.2999999999884,804.3999999999651,558.8700000000026,229.0
2016-07-07,4587.0,1634.399999999965,340.80000000001746,907.5,818.6000000000349,385.97000000000116,303.0
2016-07-08,3765.0,1366.8000000000466,277.70000000001164,801.2000000000116,732.9000000000233,247.7699999999968,244.5
2016-07-09,1718.0,307.0999999999767,174.5,428.80000000004657,643.4000000000233,0.41000000000349246,209.09999999997672
2016-07-10,1701.0,250.39999999996508,175.60000000000582,463.6000000000349,647.5,0.4099999999962165,207.79999999998836
2016-07-11,2730.0,627.0999999999767,358.79999999998836,637.2000000000116,788.2000000000116,91.8900000000067,249.90000000002328
2016-07-12,3350.0,685.2999999999884,470.6000000000058,701.3000000000466,831.9000000000233,317.36999999999534,251.79999999998836
2016-07-13,4604.0,1208.100000000035,430.19999999998254,1104.2000000000116,804.9000000000233,473.9300000000003,293.4000000000233
2016-07-14,5014.0,1521.9000000000233,491.3999999999942,1434.7000000000116,778.0999999999767,258.4800000000032,293.3999999999651
2016-07-15,5255.0,1957.100000000035,316.5,1395.0,768.2000000000116,279.02999999999884,238.19999999995343
2016-07-16,4097.0,1598.4000000000233,191.5,1091.100000000035,700.5999999999767,0.25,198.80000000004657
2016-07-17,4002.0,1508.100000000035,186.79999999998836,1095.4000000000233,684.7000000000116,0.2699999999967986,203.89999999996508
2016-07-18,5794.0,1830.0,321.20000000001164,1364.5999999999767,790.7000000000116,298.8199999999997,885.0
2016-07-19,5108.0,1671.9000000000233,336.79999999998836,1263.7000000000116,754.5,264.67000000000553,464.5999999999767
2016-07-20,4996.0,1685.7000000000116,407.20000000001164,1146.9000000000233,792.2999999999884,155.16999999999825,502.70000000001164
2016-07-21,5027.0,1721.7000000000116,338.1000000000058,1263.399999999965,797.7000000000116,180.02999999999884,451.79999999998836
2016-07-22,6725.0,1732.5,303.5,1049.0999999999767,820.5,311.1399999999994,2176.2000000000116
2016-07-23,5203.0,1498.5999999999767,178.0,504.9000000000233,724.2000000000116,0.20000000000436557,1878.100000000035
2016-07-24,4503.0,1410.5,178.90000000002328,520.5,709.5999999999767,0.23999999999796273,1257.0
2016-07-25,5662.0,1872.100000000035,299.0,856.0999999999767,820.5,621.4099999999962,718.7999999999884
2016-07-26,6388.0,1941.0999999999767,386.0,1525.7999999999884,856.6999999999534,626.9600000000064,551.7999999999884
2016-07-27,6188.0,1918.4000000000233,393.0,1685.2999999999884,827.6000000000349,540.3899999999994,345.20000000001164
2016-07-28,6263.0,1958.0,388.0,1639.0999999999767,809.2000000000116,618.9199999999983,348.3999999999651
2016-07-29,5659.0,1840.7000000000116,329.20000000001164,1439.600000000035,788.7000000000116,272.0,592.5
2016-07-30,4067.0,1334.7000000000116,170.79999999998836,1049.7999999999884,715.7000000000116,0.25,383.1000000000349
2016-07-31,4118.0,1405.2000000000116,166.79999999998836,1026.2999999999884,663.5,0.3499999999985448,446.5
2016-08-01,6520.0,1815.3000000000466,415.5999999999767,1456.7000000000116,758.0,335.3199999999997,1313.8000000000466
2016-08-02,6517.0,1708.0999999999767,557.0,1447.0,820.1000000000349,265.1100000000006,1307.1999999999534
2016-08-03,5789.0,1561.2999999999884,403.1000000000058,1207.7999999999884,796.4000000000233,149.25,1325.7000000000116
2016-08-04,6245.0,1595.0,523.1999999999825,1443.0,846.0,164.2699999999968,1361.7999999999884
2016-08-05,5944.0,1414.5,352.80000000001746,1593.0,822.6999999999534,189.8900000000067,1322.3000000000466
2016-08-06,3903.0,1145.7999999999884,150.69999999998254,762.2000000000116,758.9000000000233,0.6399999999994179,982.5999999999767
2016-08-07,3373.0,1017.2999999999884,149.39999999999418,521.7000000000116,735.7999999999884,0.31000000000494765,934.3999999999651
2016-08-08,3160.0,894.7000000000116,254.89999999999418,623.6000000000349,814.0999999999767,187.25,340.0999999999767
2016-08-09,3290.0,817.5,368.0,652.3999999999651,875.7999999999884,200.04999999999563,332.4000000000233
2016-08-10,3173.0,817.9000000000233,257.8999999999942,698.7000000000116,809.4000000000233,198.69000000000233,346.20000000001164
2016-08-11,4943.0,948.5999999999767,280.8999999999942,729.9000000000233,847.5,301.33000000000175,1800.5
2016-08-12,5698.0,840.5,265.8999999999942,771.1000000000349,826.7000000000116,304.4499999999971,2652.899999999965
2016-08-13,3323.0,673.1000000000349,159.5,456.4000000000233,713.1999999999534,0.33999999999650754,1304.3000000000466
2016-08-14,3377.0,542.7999999999884,161.90000000002328,576.4000000000233,749.7000000000116,0.1900000000023283,1332.5
2016-08-15,4844.0,874.2000000000116,251.40000000002328,786.2999999999884,827.3999999999651,690.9700000000012,1251.2999999999884
2016-08-16,4042.0,784.5,198.89999999999418,733.8999999999651,881.6000000000349,238.48999999999796,1192.5999999999767
2016-08-17,5567.0,823.2999999999884,169.60000000000582,1510.4000000000233,892.2999999999884,761.1399999999994,1093.7000000000116
2016-08-18,4418.0,836.0,289.80000000001746,826.0,818.2000000000116,213.5699999999997,1446.5999999999767
2016-08-19,3905.0,751.7000000000116,226.0,698.5,767.9000000000233,280.3199999999997,1231.7000000000116
2016-08-20,2118.0,596.0,173.89999999999418,482.20000000001164,706.9000000000233,0.569999999999709,207.40000000002328
2016-08-21,714.0,199.09999999997672,58.29999999998836,172.89999999996508,230.29999999998836,0.23999999999796273,68.89999999996508
Metasys File,2016 08 21 - AHS-Electric  & GasTrend-July 2015  - Aug 2016.csv,Report Format,Summary,Time Period,Full Day,Start Time,5:00
aba516d5f6a5758cb9685b3154ecb1ef
